candidate_id_a	submission_id_a	competition_rank_a	candidate_id_b	submission_id_b	competition_rank_b	weighted_jaccard_contact_similarity
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_035	35	0.762887
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_036	36	0.693780
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_037	37	0.627803
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_038	38	0.720000
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_039	39	0.622010
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	NODE1GEN_100102_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn10_arm_P5_ekg_L_backbone_P5_ekg_L_bb007_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_040	40	0.772973
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	NODE1GEN_109883_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb130_mpn02_arm_P5_qkg_L_backbone_P5_qkg_L_bb130_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_041	41	0.638191
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	P1MCPUFP__CPUFP500K_0030__00860	PVRIG_CAND_042	42	0.557692
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	P1MCPUFP__CPUFP500K_0029__00647	PVRIG_CAND_043	43	0.671795
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	P1MCPUFP__CPUFP500K_0090__00860	PVRIG_CAND_044	44	0.732984
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	P1MCPUFP__CPUFP500K_0289__00496	PVRIG_CAND_045	45	0.852632
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	P1MCPUFP__CPUFP500K_0091__00849	PVRIG_CAND_046	46	0.701493
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	P1MCPUFP__CPUFP500K_0388__00174	PVRIG_CAND_047	47	0.751269
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	P1MCPUFP__CPUFP500K_0487__00827	PVRIG_CAND_048	48	0.711340
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	P1MCPUFP__CPUFP500K_0188__00645	PVRIG_CAND_049	49	0.735000
NODE1GEN_229102_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2F90E7DCCA05F9E4	PVRIG_CAND_002	2	NODE1GEN_128929_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb339_mpn06_arm_P6_ekg_L_backbone_P6_ekg_L_bb339_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_050	50	0.622010
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	0.621891
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	PVRIG_CAND_005	5	0.714976
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C	PVRIG_CAND_006	6	0.586957
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0100__00188	PVRIG_CAND_007	7	0.766304
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0002__00919	PVRIG_CAND_008	8	0.794444
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0288__00659	PVRIG_CAND_009	9	0.658163
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0100__00092	PVRIG_CAND_010	10	0.574074
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_154595_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__9B999365EA60CCE9	PVRIG_CAND_011	11	0.510917
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0188__00282	PVRIG_CAND_012	12	0.760870
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_191476_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__310934EF4B70CA47	PVRIG_CAND_013	13	0.700508
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0090__00532	PVRIG_CAND_014	14	0.677596
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_177961_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8431DA62B813A913	PVRIG_CAND_015	15	0.752577
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	PVRIG_CAND_016	16	0.678049
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0287__00804	PVRIG_CAND_017	17	0.784884
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_127352_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb203_mpn04_arm_P6_ekg_L_backbone_P6_ekg_L_bb203_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_018	18	0.661111
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0089__00735	PVRIG_CAND_019	19	0.790323
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_258472_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2E2B33208D567583	PVRIG_CAND_020	20	0.792135
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0299__00780	PVRIG_CAND_021	21	0.735135
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0189__00858	PVRIG_CAND_022	22	0.713542
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722	PVRIG_CAND_023	23	0.584158
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_002130_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb177_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb177_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_024	24	0.784884
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0380__00771	PVRIG_CAND_025	25	0.594872
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89	PVRIG_CAND_026	26	0.808989
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0404__00029	PVRIG_CAND_027	27	0.738220
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	0.696517
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	0.695431
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	0.756906
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	0.743455
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	0.754098
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	PVRIG_CAND_033	33	0.685567
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	PVRIG_CAND_034	34	0.619512
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_035	35	0.719577
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_036	36	0.693467
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_037	37	0.679612
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_038	38	0.786885
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_039	39	0.798883
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_100102_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn10_arm_P5_ekg_L_backbone_P5_ekg_L_bb007_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_040	40	0.636842
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_109883_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb130_mpn02_arm_P5_qkg_L_backbone_P5_qkg_L_bb130_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_041	41	0.670270
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0030__00860	PVRIG_CAND_042	42	0.590674
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0029__00647	PVRIG_CAND_043	43	0.670270
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0090__00860	PVRIG_CAND_044	44	0.577889
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0289__00496	PVRIG_CAND_045	45	0.543779
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0091__00849	PVRIG_CAND_046	46	0.766304
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0388__00174	PVRIG_CAND_047	47	0.717277
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0487__00827	PVRIG_CAND_048	48	0.721311
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	P1MCPUFP__CPUFP500K_0188__00645	PVRIG_CAND_049	49	0.709845
P1MCPUFP__CPUFP500K_0188__00519	PVRIG_CAND_003	3	NODE1GEN_128929_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb339_mpn06_arm_P6_ekg_L_backbone_P6_ekg_L_bb339_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_050	50	0.659794
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_256613_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0A1B353F72DFABBD	PVRIG_CAND_005	5	0.769608
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_183154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E25C2338B83B903C	PVRIG_CAND_006	6	0.701835
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0100__00188	PVRIG_CAND_007	7	0.742105
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0002__00919	PVRIG_CAND_008	8	0.645000
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0288__00659	PVRIG_CAND_009	9	0.779570
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0100__00092	PVRIG_CAND_010	10	0.632075
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_154595_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__9B999365EA60CCE9	PVRIG_CAND_011	11	0.592760
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0188__00282	PVRIG_CAND_012	12	0.683673
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_191476_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__310934EF4B70CA47	PVRIG_CAND_013	13	0.748718
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0090__00532	PVRIG_CAND_014	14	0.682796
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_177961_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8431DA62B813A913	PVRIG_CAND_015	15	0.712871
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_206644_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__53F648E960398F2F	PVRIG_CAND_016	16	0.750000
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0287__00804	PVRIG_CAND_017	17	0.664894
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_127352_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb203_mpn04_arm_P6_ekg_L_backbone_P6_ekg_L_bb203_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_018	18	0.605263
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0089__00735	PVRIG_CAND_019	19	0.695000
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_258472_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__2E2B33208D567583	PVRIG_CAND_020	20	0.608911
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0299__00780	PVRIG_CAND_021	21	0.748663
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0189__00858	PVRIG_CAND_022	22	0.691919
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722	PVRIG_CAND_023	23	0.405172
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_002130_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb177_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb177_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_024	24	0.758427
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0380__00771	PVRIG_CAND_025	25	0.677249
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89	PVRIG_CAND_026	26	0.726316
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0404__00029	PVRIG_CAND_027	27	0.760417
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	0.788660
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	0.752577
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	0.723404
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	0.765625
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	0.703125
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	PVRIG_CAND_033	33	0.734375
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	PVRIG_CAND_034	34	0.788360
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_035	35	0.808743
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_036	36	0.732323
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_037	37	0.717073
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_038	38	0.716495
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_039	39	0.664975
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_100102_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn10_arm_P5_ekg_L_backbone_P5_ekg_L_bb007_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_040	40	0.780899
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	NODE1GEN_109883_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb130_mpn02_arm_P5_qkg_L_backbone_P5_qkg_L_bb130_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_041	41	0.721311
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0030__00860	PVRIG_CAND_042	42	0.664894
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0029__00647	PVRIG_CAND_043	43	0.590909
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0090__00860	PVRIG_CAND_044	44	0.675393
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0289__00496	PVRIG_CAND_045	45	0.730964
NODE1GEN_181778_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__8EDA6734F7A8BD2C	PVRIG_CAND_004	4	P1MCPUFP__CPUFP500K_0091__00849	PVRIG_CAND_046	46	0.715026
