final_rank	top10_rank	candidate_id	conformation	seed	state	representative_model	pdb_path	pdb_sha256	archive_path	archive_symlink	archive_sha256	haddock_score	representative_pair_label
4		P1MCPUFP__CPUFP500K_0090__00532	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R04__P1MCPUFP__CPUFP500K_0090__00532__8x6b__s1931__cluster_1_model_1.pdb	2f2bfc18df4c8fe9988f81d1f283ed2cb7acdab1da9448c6ee7f82cf0d7ce342	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_8x6b_s1931_cf77c60f20e6.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_8x6b_s1931_cf77c60f20e6.tar.gz	aac82b4307a31fd5dcd68ef311195d76fc7d3778fb65b5b3a6a0fca2d4025cdd	-67.82839999999999	STRICT_A
4		P1MCPUFP__CPUFP500K_0090__00532	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R04__P1MCPUFP__CPUFP500K_0090__00532__8x6b__s3047__cluster_1_model_1.pdb	bba079834eff929a4f3e0a44a160cadd6d8bcf657746b3730b4b26bc954cb32d	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_8x6b_s3047_b6d1a1b4efc3.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_8x6b_s3047_b6d1a1b4efc3.tar.gz	79225d076c485ad7505daeeb2e88e79215c26d366800ef71ee3317f4854cfa83	-85.3734	STRICT_A
4		P1MCPUFP__CPUFP500K_0090__00532	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R04__P1MCPUFP__CPUFP500K_0090__00532__9e6y__s42__cluster_1_model_1.pdb	57306eda0e4dc2411af663743a6e9530cb4052cd1e648de37d1d6f725b04bd3d	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_9e6y_s42_e0fddef7a0f6.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_9e6y_s42_e0fddef7a0f6.tar.gz	0c89d2f66239211671d7031546b941e12fa8d3d8ca09faa24b6ccd25d5de4191	-73.5737	STRICT_A
4		P1MCPUFP__CPUFP500K_0090__00532	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R04__P1MCPUFP__CPUFP500K_0090__00532__9e6y__s917__cluster_1_model_1.pdb	e438ecb76d3a56d557fef57af3287bf5bbee0708ca7eec355c8563673533e1dc	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_9e6y_s917_300001e7a2b3.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_9e6y_s917_300001e7a2b3.tar.gz	b8d37498da360eee92f85a3beaa1e7fe6894565a81bb56e9a81d543760f91ad8	-56.7583	STRICT_A
4		P1MCPUFP__CPUFP500K_0090__00532	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R04__P1MCPUFP__CPUFP500K_0090__00532__9e6y__s1931__cluster_1_model_1.pdb	9975b696322b964daedf10d5420200edc2d362bf60ad3c24babc9275f84bdb56	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_9e6y_s1931_979c34880b94.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_9e6y_s1931_979c34880b94.tar.gz	4bd0ad58c63006b997e55731a134621302712ecd63822aed80e209a832659a43	-66.458	STRICT_A
4		P1MCPUFP__CPUFP500K_0090__00532	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R04__P1MCPUFP__CPUFP500K_0090__00532__9e6y__s3047__cluster_1_model_1.pdb	ab47fb0bf6a0df06d4f5d9579453934a83f5b6ebde0ddce1b0109aac3c6968f6	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_9e6y_s3047_89a1686fc205.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0090__00532_9e6y_s3047_89a1686fc205.tar.gz	436974c4a3612f5621c4f68eedbf266734d56104cc2280ca0e990386bf4adc6d	-65.05493999999999	STRICT_A
5		P1MCPUFP__CPUFP500K_0188__00282	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R05__P1MCPUFP__CPUFP500K_0188__00282__8x6b__s42__cluster_1_model_1.pdb	9309172074a3690189562f928102a465988eaba7a27a591ea8a00b5c6fea02a4	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_8x6b_s42_31e5608800d0.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_8x6b_s42_31e5608800d0.tar.gz	7d35fabd2f536a66ac1384db9fedde19bc7fb330649e729c861d6f8720922368	-75.65780000000001	STRICT_A
5		P1MCPUFP__CPUFP500K_0188__00282	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R05__P1MCPUFP__CPUFP500K_0188__00282__8x6b__s917__cluster_1_model_1.pdb	1602e3de8347dbd0b1e04c2558bb4d39cec9d9b6511db11a59e409cb5f018056	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_8x6b_s917_0ae50f6e74b7.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_8x6b_s917_0ae50f6e74b7.tar.gz	5817dd6a6942270fc56d8bebd5c8b9e992db144cc727162a26986ee254b6fa98	-96.7813	STRICT_A
5		P1MCPUFP__CPUFP500K_0188__00282	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R05__P1MCPUFP__CPUFP500K_0188__00282__8x6b__s1931__cluster_1_model_1.pdb	935e27d433669b24d8130055675cf99a188d79271fb99dfe3e2937aa7b9c8a30	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_8x6b_s1931_c85c1ff2ca38.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_8x6b_s1931_c85c1ff2ca38.tar.gz	4074439dedd05d7ca9325e92b5e9407e7bb8bf9a0d06e7ccbdb4aa22dc722182	-70.43739999999998	STRICT_A
5		P1MCPUFP__CPUFP500K_0188__00282	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R05__P1MCPUFP__CPUFP500K_0188__00282__8x6b__s3047__cluster_1_model_1.pdb	728a2144edd46c6d93fa5fcd553bdcf042daf86c35bf848f66b67a16bd197da5	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_8x6b_s3047_a82240dc6438.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_8x6b_s3047_a82240dc6438.tar.gz	e30848506ce319710037159b7b7a6fbbcd4c99c1ab3c4b50e5f0292192e93fc0	-71.03817999999998	STRICT_A
5		P1MCPUFP__CPUFP500K_0188__00282	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R05__P1MCPUFP__CPUFP500K_0188__00282__9e6y__s42__cluster_1_model_1.pdb	30d6b0ef78126100f5a6cfec57615f30e0a282278fbff91547a2dd548f198ab2	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_9e6y_s42_2945b0478911.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_9e6y_s42_2945b0478911.tar.gz	259fddc4f24326013da744ff2e8d0dbfd94c89d5bb7a2f3a2ae227c79b9b43f0	-82.1524	STRICT_A
5		P1MCPUFP__CPUFP500K_0188__00282	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R05__P1MCPUFP__CPUFP500K_0188__00282__9e6y__s917__cluster_1_model_1.pdb	38886d3e8801a023ee1c5458f6930fbf9600eb0bf89ded7cd87b7eeb804967d6	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_9e6y_s917_b0decbd03586.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_9e6y_s917_b0decbd03586.tar.gz	06a5d10fc759163f936e00ed22d32b8849cc477024f6b6d6650f5345b178f4f8	-96.3777	STRICT_A
5		P1MCPUFP__CPUFP500K_0188__00282	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R05__P1MCPUFP__CPUFP500K_0188__00282__9e6y__s1931__cluster_1_model_1.pdb	157f914e422444a26b966d0f01b3696a7d74adbdb1cbaacc6643e742d334e991	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_9e6y_s1931_2cd495ac2b46.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_9e6y_s1931_2cd495ac2b46.tar.gz	c1bb78c0c8ebc97d51220fe6670b32db2ba98a248414ca8d866bc5642822083f	-79.34096000000001	STRICT_A
5		P1MCPUFP__CPUFP500K_0188__00282	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R05__P1MCPUFP__CPUFP500K_0188__00282__9e6y__s3047__cluster_1_model_1.pdb	4c2dff4632fd38ec737cdf22d2a698ac4eff68d4a74a29307f4714ae35e44b2f	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_9e6y_s3047_2efbb887fd78.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0188__00282_9e6y_s3047_2efbb887fd78.tar.gz	8e91caa366bf17ddd5cfadd08bd85bb97ef7f111c2128ad0a61c0761ff056700	-90.32167999999999	STRICT_A
6		P1MCPUFP__CPUFP500K_0100__00188	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R06__P1MCPUFP__CPUFP500K_0100__00188__8x6b__s42__cluster_1_model_1.pdb	daacc97820b3461d309f04b1bd98048f699fcba3ae62d7dc837bc25b1a48f81b	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_8x6b_s42_238d721845be.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_8x6b_s42_238d721845be.tar.gz	7f1f60f1fb0a184ab692540f58f6b73859da6db597441137f79e8f217bba1a36	-72.6704	STRICT_A
6		P1MCPUFP__CPUFP500K_0100__00188	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R06__P1MCPUFP__CPUFP500K_0100__00188__8x6b__s917__cluster_1_model_1.pdb	114505d873327198c0de03aa1f97557e3d7c06ea8f6a9c9246b8f63972e89378	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_8x6b_s917_5474bbadfe7f.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_8x6b_s917_5474bbadfe7f.tar.gz	de0d5180af4b58ddbfbe39d2de3efb449afaf1a37d1122d9c0a56d1f45b7d2c8	-62.5652	STRICT_A
6		P1MCPUFP__CPUFP500K_0100__00188	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R06__P1MCPUFP__CPUFP500K_0100__00188__8x6b__s1931__cluster_1_model_1.pdb	495eaee0d64c439d029a37533544f5cb3b9d4a7d6d6e33162cd38b780c80036b	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_8x6b_s1931_7be42e699cbd.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_8x6b_s1931_7be42e699cbd.tar.gz	3743788d9ec96d69197bc9fbab4ecc2d5b70fdd87592de7d791937d642f86597	-89.4409	STRICT_A
6		P1MCPUFP__CPUFP500K_0100__00188	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R06__P1MCPUFP__CPUFP500K_0100__00188__8x6b__s3047__cluster_1_model_1.pdb	ece0044e3fad81114ef135abb292b4fe0bd4f2bce716c5d58430374f4d5c4d05	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_8x6b_s3047_863a12728166.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_8x6b_s3047_863a12728166.tar.gz	2756a6a968591b0a1be45795f154e9c045b00d7752deca7a1b4df701888d4565	-70.74864	STRICT_A
6		P1MCPUFP__CPUFP500K_0100__00188	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R06__P1MCPUFP__CPUFP500K_0100__00188__9e6y__s42__cluster_1_model_1.pdb	d295e440412633d5522838ae073270ee1949f1e09fd2253b2c0c7d0b8eca41f6	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_9e6y_s42_c468246bc5f7.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_9e6y_s42_c468246bc5f7.tar.gz	91fcc173fd62cc9f3868507231963f598609c3420de3166039f757e28f76da11	-75.07560000000001	STRICT_A
6		P1MCPUFP__CPUFP500K_0100__00188	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R06__P1MCPUFP__CPUFP500K_0100__00188__9e6y__s917__cluster_1_model_1.pdb	9ec7da675f923427328a3ee43cc5ec17132e605dc2d2deb4026ddde99216e6a3	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_9e6y_s917_dfe478261fea.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_9e6y_s917_dfe478261fea.tar.gz	91abfec3b2e6e248a286fdb0c247e93aed431d6e40028d5805c04cecb23b353e	-80.6493	STRICT_A
6		P1MCPUFP__CPUFP500K_0100__00188	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R06__P1MCPUFP__CPUFP500K_0100__00188__9e6y__s1931__cluster_1_model_1.pdb	e4f839776cbc54a871b5741f94ac8944339eef37b71f5fe86e2ad228f5ff37e1	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_9e6y_s1931_7689df92d3e5.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_9e6y_s1931_7689df92d3e5.tar.gz	72d036167166e24975aed705a9fa44a830292c91949e831897461088c739a68d	-62.0659	STRICT_A
6		P1MCPUFP__CPUFP500K_0100__00188	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R06__P1MCPUFP__CPUFP500K_0100__00188__9e6y__s3047__cluster_1_model_1.pdb	53e4e25568f221216bc507f5ca91856431708f9ce1924fc38dea2148451f52a1	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_9e6y_s3047_7060b1b9529f.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0100__00188_9e6y_s3047_7060b1b9529f.tar.gz	6a0c981d32f8f75392b152ee424148de445d76f258cd31cbb539c346141c8406	-79.1643	STRICT_A
7		P1MCPUFP__CPUFP500K_0002__00919	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R07__P1MCPUFP__CPUFP500K_0002__00919__8x6b__s42__cluster_1_model_1.pdb	5da68387f55324b934cc30274484e6e0ba34f8ecedc21e2687ef1ae3b0e0eb54	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0002__00919_8x6b_s42_8f0e9b505799.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0002__00919_8x6b_s42_8f0e9b505799.tar.gz	82a40679368d863c5a44176d79bc68243dcaa17c42199c58de63fead7c2672e1	-69.82580000000002	STRICT_A
7		P1MCPUFP__CPUFP500K_0002__00919	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R07__P1MCPUFP__CPUFP500K_0002__00919__8x6b__s917__cluster_1_model_1.pdb	5199243acef4d683beadfb60e34bbe43a4acce614acb1190ed1edb702f4f60f8	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0002__00919_8x6b_s917_1072ed9e7ca3.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0002__00919_8x6b_s917_1072ed9e7ca3.tar.gz	ad477040e92fcb1afa8a1228d242d2fd95b346f33fae2412fdeb61d924a275a7	-87.8222	STRICT_A
7		P1MCPUFP__CPUFP500K_0002__00919	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R07__P1MCPUFP__CPUFP500K_0002__00919__8x6b__s1931__cluster_1_model_1.pdb	53a83fcb71053006d525c574371dc0084c0119934911f36765949d30c24eb27b	/data1/qlyu/projects/pvrig_c2_new6220_dualreceptor_2seed_docking_results_v1_20260723/c2_new4220/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0002__00919_8x6b_s1931_6d616c7dd7c2.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0002__00919_8x6b_s1931_6d616c7dd7c2.tar.gz	f108ae8689bf719c62cf45883354e83726270feb0c0f6e307601e7714f1d988b	-78.73570000000001	STRICT_A
7		P1MCPUFP__CPUFP500K_0002__00919	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R07__P1MCPUFP__CPUFP500K_0002__00919__8x6b__s3047__cluster_1_model_1.pdb	a2b82004bcf54408746b63370df8cb3ba711c1584590d69d7e147bebfbec6038	/data1/qlyu/projects/pvrig_c2_new4220_seed42_3047_docking_results_v1_20260723/c2_new4220_seed42_3047/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0002__00919_8x6b_s3047_656b283c7727.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0002__00919_8x6b_s3047_656b283c7727.tar.gz	4f7fd8ad5e0636e2c826349d1c2f291d0e31d3537ff60f45682306ed55c173cb	-80.27439999999999	STRICT_A
