candidate_id	final_rank	top10_rank	pdb_path	vhh_chain	chain_identity_proxy	mapped_sequence_fraction	free_vhh_sasa_a2	bound_vhh_sasa_a2	binding_buried_sasa_a2	largest_hydrophobic_patch_residues	largest_hydrophobic_patch_free_sasa_a2	largest_positive_patch_residues	largest_positive_patch_free_sasa_a2	largest_negative_patch_residues	largest_negative_patch_free_sasa_a2	c_terminal_target_min_distance_a	c_terminal_target_contact_4p5a	motif_type	motif	seq_index_1based	region	pdb_residue	free_residue_sasa_a2	bound_residue_sasa_a2	bound_to_free_sasa_fraction	pvrig_contact_4p5a
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s1931.pdb	A	1.000000	1.000000	6524.481070	5784.633926	739.847143	12	640.259473	6	486.488000	3	279.947154	36.277898	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	64.253361	64.253361	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s3047.pdb	A	1.000000	1.000000	6520.567902	5816.181821	704.386081	6	320.871906	3	308.456144	3	246.197506	38.851761	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	62.694545	62.694545	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s42.pdb	A	1.000000	1.000000	6460.879799	5811.268286	649.611513	8	531.845896	3	317.347375	3	269.829466	35.247747	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	67.681886	67.681886	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s917.pdb	A	1.000000	1.000000	6480.688734	5755.080818	725.607917	15	907.626852	3	291.587530	3	232.752473	35.078105	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	65.077212	65.077212	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s1931.pdb	A	1.000000	1.000000	6452.687174	5794.838804	657.848371	14	894.830370	3	331.942565	3	249.443022	36.672740	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	1.785765	1.785765	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s3047.pdb	A	1.000000	1.000000	6407.193813	5652.819359	754.374454	21	1239.868664	6	489.467571	3	257.647061	35.106576	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	1.785765	1.785765	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s42.pdb	A	1.000000	1.000000	6486.167106	5655.604318	830.562788	14	896.676663	4	249.505456	3	253.394685	35.019465	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	3.798479	3.798479	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s917.pdb	A	1.000000	1.000000	6468.500506	5680.990669	787.509837	15	919.878205	3	303.616751	3	258.064076	35.077989	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	1.785765	1.785765	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s1931.pdb	A	1.000000	1.000000	6524.481070	5784.633926	739.847143	12	640.259473	6	486.488000	3	279.947154	36.277898	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	1.785765	1.785765	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s3047.pdb	A	1.000000	1.000000	6520.567902	5816.181821	704.386081	6	320.871906	3	308.456144	3	246.197506	38.851761	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s42.pdb	A	1.000000	1.000000	6460.879799	5811.268286	649.611513	8	531.845896	3	317.347375	3	269.829466	35.247747	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	3.571530	3.571530	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s917.pdb	A	1.000000	1.000000	6480.688734	5755.080818	725.607917	15	907.626852	3	291.587530	3	232.752473	35.078105	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	1.785765	1.785765	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s1931.pdb	A	1.000000	1.000000	6452.687174	5794.838804	657.848371	14	894.830370	3	331.942565	3	249.443022	36.672740	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	38.892582	38.892582	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s3047.pdb	A	1.000000	1.000000	6407.193813	5652.819359	754.374454	21	1239.868664	6	489.467571	3	257.647061	35.106576	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	36.282966	36.282966	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s42.pdb	A	1.000000	1.000000	6486.167106	5655.604318	830.562788	14	896.676663	4	249.505456	3	253.394685	35.019465	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	40.308393	40.308393	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s917.pdb	A	1.000000	1.000000	6468.500506	5680.990669	787.509837	15	919.878205	3	303.616751	3	258.064076	35.077989	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	40.678347	40.678347	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s1931.pdb	A	1.000000	1.000000	6524.481070	5784.633926	739.847143	12	640.259473	6	486.488000	3	279.947154	36.277898	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	42.691061	42.691061	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s3047.pdb	A	1.000000	1.000000	6520.567902	5816.181821	704.386081	6	320.871906	3	308.456144	3	246.197506	38.851761	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	43.879923	43.879923	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s42.pdb	A	1.000000	1.000000	6460.879799	5811.268286	649.611513	8	531.845896	3	317.347375	3	269.829466	35.247747	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	40.308393	40.308393	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s917.pdb	A	1.000000	1.000000	6480.688734	5755.080818	725.607917	15	907.626852	3	291.587530	3	232.752473	35.078105	False	ISOMERIZATION	DT	92	FRAMEWORK	A:99	42.321107	42.321107	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s1931.pdb	A	1.000000	1.000000	6452.687174	5794.838804	657.848371	14	894.830370	3	331.942565	3	249.443022	36.672740	False	ISOMERIZATION	DG	104	CDR3	A:111	67.661947	47.791583	0.706329	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s3047.pdb	A	1.000000	1.000000	6407.193813	5652.819359	754.374454	21	1239.868664	6	489.467571	3	257.647061	35.106576	False	ISOMERIZATION	DG	104	CDR3	A:111	76.393648	39.543604	0.517629	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s42.pdb	A	1.000000	1.000000	6486.167106	5655.604318	830.562788	14	896.676663	4	249.505456	3	253.394685	35.019465	False	ISOMERIZATION	DG	104	CDR3	A:111	72.368220	23.017821	0.318065	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s917.pdb	A	1.000000	1.000000	6468.500506	5680.990669	787.509837	15	919.878205	3	303.616751	3	258.064076	35.077989	False	ISOMERIZATION	DG	104	CDR3	A:111	75.288729	21.459005	0.285023	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s1931.pdb	A	1.000000	1.000000	6524.481070	5784.633926	739.847143	12	640.259473	6	486.488000	3	279.947154	36.277898	False	ISOMERIZATION	DG	104	CDR3	A:111	89.347900	30.387830	0.340107	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s3047.pdb	A	1.000000	1.000000	6520.567902	5816.181821	704.386081	6	320.871906	3	308.456144	3	246.197506	38.851761	False	ISOMERIZATION	DG	104	CDR3	A:111	74.380934	46.459715	0.624619	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s42.pdb	A	1.000000	1.000000	6460.879799	5811.268286	649.611513	8	531.845896	3	317.347375	3	269.829466	35.247747	False	ISOMERIZATION	DG	104	CDR3	A:111	79.087207	56.523284	0.714696	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s917.pdb	A	1.000000	1.000000	6480.688734	5755.080818	725.607917	15	907.626852	3	291.587530	3	232.752473	35.078105	False	ISOMERIZATION	DG	104	CDR3	A:111	69.250588	32.173595	0.464597	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s1931.pdb	A	1.000000	1.000000	6452.687174	5794.838804	657.848371	14	894.830370	3	331.942565	3	249.443022	36.672740	False	ISOMERIZATION	DG	105	CDR3	A:111A	39.997501	29.933933	0.748395	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s3047.pdb	A	1.000000	1.000000	6407.193813	5652.819359	754.374454	21	1239.868664	6	489.467571	3	257.647061	35.106576	False	ISOMERIZATION	DG	105	CDR3	A:111A	33.345220	7.370009	0.221021	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s42.pdb	A	1.000000	1.000000	6486.167106	5655.604318	830.562788	14	896.676663	4	249.505456	3	253.394685	35.019465	False	ISOMERIZATION	DG	105	CDR3	A:111A	36.916751	5.357295	0.145118	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s917.pdb	A	1.000000	1.000000	6468.500506	5680.990669	787.509837	15	919.878205	3	303.616751	3	258.064076	35.077989	False	ISOMERIZATION	DG	105	CDR3	A:111A	49.215039	1.785765	0.036285	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s1931.pdb	A	1.000000	1.000000	6524.481070	5784.633926	739.847143	12	640.259473	6	486.488000	3	279.947154	36.277898	False	ISOMERIZATION	DG	105	CDR3	A:111A	36.773745	3.571530	0.097122	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s3047.pdb	A	1.000000	1.000000	6520.567902	5816.181821	704.386081	6	320.871906	3	308.456144	3	246.197506	38.851761	False	ISOMERIZATION	DG	105	CDR3	A:111A	42.010215	5.357295	0.127524	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s42.pdb	A	1.000000	1.000000	6460.879799	5811.268286	649.611513	8	531.845896	3	317.347375	3	269.829466	35.247747	False	ISOMERIZATION	DG	105	CDR3	A:111A	41.206009	1.785765	0.043337	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s917.pdb	A	1.000000	1.000000	6480.688734	5755.080818	725.607917	15	907.626852	3	291.587530	3	232.752473	35.078105	False	ISOMERIZATION	DG	105	CDR3	A:111A	37.370648	9.382723	0.251072	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s1931.pdb	A	1.000000	1.000000	6452.687174	5794.838804	657.848371	14	894.830370	3	331.942565	3	249.443022	36.672740	False	ISOMERIZATION	DG	112	CDR3	A:113	119.476423	119.476423	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s3047.pdb	A	1.000000	1.000000	6407.193813	5652.819359	754.374454	21	1239.868664	6	489.467571	3	257.647061	35.106576	False	ISOMERIZATION	DG	112	CDR3	A:113	126.091821	93.948051	0.745076	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s42.pdb	A	1.000000	1.000000	6486.167106	5655.604318	830.562788	14	896.676663	4	249.505456	3	253.394685	35.019465	False	ISOMERIZATION	DG	112	CDR3	A:113	127.650638	88.363807	0.692232	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s917.pdb	A	1.000000	1.000000	6468.500506	5680.990669	787.509837	15	919.878205	3	303.616751	3	258.064076	35.077989	False	ISOMERIZATION	DG	112	CDR3	A:113	126.054939	90.339638	0.716669	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s1931.pdb	A	1.000000	1.000000	6524.481070	5784.633926	739.847143	12	640.259473	6	486.488000	3	279.947154	36.277898	False	ISOMERIZATION	DG	112	CDR3	A:113	130.080367	106.865421	0.821534	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s3047.pdb	A	1.000000	1.000000	6520.567902	5816.181821	704.386081	6	320.871906	3	308.456144	3	246.197506	38.851761	False	ISOMERIZATION	DG	112	CDR3	A:113	106.818360	106.818360	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s42.pdb	A	1.000000	1.000000	6460.879799	5811.268286	649.611513	8	531.845896	3	317.347375	3	269.829466	35.247747	False	ISOMERIZATION	DG	112	CDR3	A:113	117.496068	117.496068	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__9e6y__s917.pdb	A	1.000000	1.000000	6480.688734	5755.080818	725.607917	15	907.626852	3	291.587530	3	232.752473	35.078105	False	ISOMERIZATION	DG	112	CDR3	A:113	102.756050	63.469219	0.617669	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s1931.pdb	A	1.000000	1.000000	6452.687174	5794.838804	657.848371	14	894.830370	3	331.942565	3	249.443022	36.672740	False	ISOMERIZATION	DG	113	CDR3	A:114	6.038141	6.038141	1.000000	False
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s3047.pdb	A	1.000000	1.000000	6407.193813	5652.819359	754.374454	21	1239.868664	6	489.467571	3	257.647061	35.106576	False	ISOMERIZATION	DG	113	CDR3	A:114	9.836620	5.811192	0.590771	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s42.pdb	A	1.000000	1.000000	6486.167106	5655.604318	830.562788	14	896.676663	4	249.505456	3	253.394685	35.019465	False	ISOMERIZATION	DG	113	CDR3	A:114	9.836620	3.798479	0.386157	True
P1MCPUFP__CPUFP500K_0288__00659	1	1	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R01__P1MCPUFP__CPUFP500K_0288__00659__8x6b__s917.pdb	A	1.000000	1.000000	6468.500506	5680.990669	787.509837	15	919.878205	3	303.616751	3	258.064076	35.077989	False	ISOMERIZATION	DG	113	CDR3	A:114	9.836620	5.811192	0.590771	True
