candidate_id	final_rank	top10_rank	pdb_path	vhh_chain	chain_identity_proxy	mapped_sequence_fraction	free_vhh_sasa_a2	bound_vhh_sasa_a2	binding_buried_sasa_a2	largest_hydrophobic_patch_residues	largest_hydrophobic_patch_free_sasa_a2	largest_positive_patch_residues	largest_positive_patch_free_sasa_a2	largest_negative_patch_residues	largest_negative_patch_free_sasa_a2	c_terminal_target_min_distance_a	c_terminal_target_contact_4p5a
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	30		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R30__NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7__8x6b__s42.pdb	A	1.000000	1.000000	6137.992833	5390.023102	747.969731	12	637.622211	3	217.700705	2	181.619011	36.557090	False
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	30		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R30__NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7__8x6b__s917.pdb	A	1.000000	1.000000	6193.184730	5472.800738	720.383993	13	690.475256	3	231.927763	2	187.644565	29.334241	False
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	30		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R30__NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7__9e6y__s1931.pdb	A	1.000000	1.000000	6053.767823	5372.341736	681.426086	13	672.670195	3	245.451796	2	171.523503	28.081947	False
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	30		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R30__NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7__9e6y__s3047.pdb	A	1.000000	1.000000	6166.442426	5458.140538	708.301888	13	651.446140	3	237.701655	2	195.295641	29.312244	False
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	30		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R30__NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7__9e6y__s42.pdb	A	1.000000	1.000000	6186.557729	5460.700852	725.856877	11	639.433863	3	231.843401	2	189.573335	30.140864	False
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	30		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R30__NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7__9e6y__s917.pdb	A	1.000000	1.000000	6122.079535	5350.760566	771.318969	9	469.481638	3	235.166222	2	178.131424	35.492787	False
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	31	10	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R31__NODE1GEN_128014__8x6b__s1931.pdb	A	1.000000	1.000000	6199.534224	5378.182397	821.351827	10	473.913734	5	327.316255	6	495.907773	32.654216	False
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	31	10	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R31__NODE1GEN_128014__8x6b__s3047.pdb	A	1.000000	1.000000	6163.678411	5274.264272	889.414139	12	585.685966	3	246.824777	3	287.689818	30.638455	False
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	31	10	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R31__NODE1GEN_128014__8x6b__s42.pdb	A	1.000000	1.000000	6195.780105	5439.031947	756.748158	16	792.377672	5	345.600681	6	487.523846	32.430804	False
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	31	10	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R31__NODE1GEN_128014__8x6b__s917.pdb	A	1.000000	1.000000	6182.068372	5415.190861	766.877511	11	476.269279	3	234.082770	6	493.273861	34.827167	False
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	31	10	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R31__NODE1GEN_128014__9e6y__s1931.pdb	A	1.000000	1.000000	6160.215873	5382.016229	778.199644	10	460.495698	3	238.969225	3	284.678309	35.147093	False
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	31	10	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R31__NODE1GEN_128014__9e6y__s3047.pdb	A	1.000000	1.000000	6264.861800	5432.652503	832.209297	16	834.274413	5	347.571276	6	502.939767	33.047785	False
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	31	10	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R31__NODE1GEN_128014__9e6y__s42.pdb	A	1.000000	1.000000	6279.401824	5507.938572	771.463252	9	489.857484	3	252.589202	6	511.180688	33.670556	False
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	31	10	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R31__NODE1GEN_128014__9e6y__s917.pdb	A	1.000000	1.000000	6135.143324	5272.711969	862.431356	9	442.433153	3	241.780489	3	302.656785	32.089812	False
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	32		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R32__NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE__8x6b__s1931.pdb	A	1.000000	1.000000	6461.630011	5690.704264	770.925747	6	328.576977	3	303.648690	2	192.979680	36.720795	False
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	32		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R32__NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE__8x6b__s3047.pdb	A	1.000000	1.000000	6456.102714	5756.425943	699.676771	5	311.883538	3	321.451802	2	187.728508	35.536606	False
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	32		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R32__NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE__8x6b__s42.pdb	A	1.000000	1.000000	6520.064242	5722.211297	797.852945	5	304.064574	3	312.518453	2	188.098462	35.685730	False
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	32		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R32__NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE__8x6b__s917.pdb	A	1.000000	1.000000	6507.659642	5659.523706	848.135936	12	663.759717	3	309.765832	2	194.765445	36.592028	False
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	32		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R32__NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE__9e6y__s1931.pdb	A	1.000000	1.000000	6489.871295	5771.046245	718.825050	6	336.125993	3	316.137045	2	188.098462	33.557295	False
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	32		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R32__NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE__9e6y__s3047.pdb	A	1.000000	1.000000	6512.504229	5757.123167	755.381062	7	334.736299	3	306.475076	2	189.741222	35.930407	False
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	32		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R32__NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE__9e6y__s42.pdb	A	1.000000	1.000000	6511.883744	5806.900551	704.983193	6	349.138365	3	316.765887	2	188.098462	33.692273	False
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	32		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R32__NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE__9e6y__s917.pdb	A	1.000000	1.000000	6551.831880	5756.719263	795.112617	12	671.350789	3	315.577024	2	190.111176	35.813982	False
NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	33		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R33__NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4__8x6b__s1931.pdb	A	1.000000	1.000000	6469.138313	5659.313847	809.824465	19	1076.520570	3	303.616751	2	245.706726	31.088229	False
NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	33		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R33__NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4__8x6b__s3047.pdb	A	1.000000	1.000000	6468.805199	5685.117591	783.687608	16	1040.623433	3	295.576075	2	136.548110	30.866440	False
NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	33		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R33__NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4__8x6b__s42.pdb	A	1.000000	1.000000	6451.236973	5658.166182	793.070791	25	1455.968958	3	279.859441	2	237.261622	27.344097	False
NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	33		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R33__NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4__8x6b__s917.pdb	A	1.000000	1.000000	6501.677756	5619.354841	882.322915	18	1065.071014	3	278.021378	2	238.563666	31.967785	False
NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	33		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R33__NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4__9e6y__s1931.pdb	A	1.000000	1.000000	6534.636770	5761.397346	773.239425	18	1083.307499	3	289.532991	4	415.838713	33.102792	False
NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	33		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R33__NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4__9e6y__s3047.pdb	A	1.000000	1.000000	6444.698460	5729.355467	715.342993	23	1529.451795	3	284.920546	4	417.086637	34.457060	False
NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	33		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R33__NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4__9e6y__s42.pdb	A	1.000000	1.000000	6447.924394	5747.857144	700.067250	16	968.334989	3	294.408973	4	380.787021	34.155202	False
NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	33		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R33__NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4__9e6y__s917.pdb	A	1.000000	1.000000	6419.386376	5684.523914	734.862462	17	883.538649	3	289.088979	2	216.907537	33.422863	False
NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	34		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R34__NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED__8x6b__s1931.pdb	A	1.000000	1.000000	6509.560787	5780.928816	728.631972	17	802.974809	3	278.808641	2	214.041148	37.758400	False
NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	34		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R34__NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED__8x6b__s3047.pdb	A	1.000000	1.000000	6472.576765	5662.215737	810.361028	15	810.396528	3	280.821354	3	246.101561	35.561609	False
NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	34		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R34__NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED__8x6b__s42.pdb	A	1.000000	1.000000	6605.106757	5946.516447	658.590310	22	1207.631797	3	277.165881	3	254.295421	38.202383	False
NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	34		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R34__NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED__8x6b__s917.pdb	A	1.000000	1.000000	6477.362332	5761.078244	716.284088	20	1169.488946	3	275.158110	3	231.709318	37.664119	False
NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	34		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R34__NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED__9e6y__s1931.pdb	A	1.000000	1.000000	6552.098078	5732.149516	819.948562	20	1178.557237	3	257.613593	3	243.891723	37.848557	False
NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	34		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R34__NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED__9e6y__s3047.pdb	A	1.000000	1.000000	6468.226560	5704.069102	764.157458	21	1155.714193	3	268.343179	3	244.399740	34.219689	False
NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	34		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R34__NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED__9e6y__s42.pdb	A	1.000000	1.000000	6513.585482	5646.355343	867.230138	8	431.847536	3	282.902597	2	207.494990	35.554061	False
NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	34		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R34__NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED__9e6y__s917.pdb	A	1.000000	1.000000	6478.852389	5735.539462	743.312927	15	837.132885	3	268.707897	3	244.399740	38.472937	False
P1MCPUFP__CPUFP500K_0289__00496	35		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R35__P1MCPUFP__CPUFP500K_0289__00496__8x6b__s1931.pdb	A	1.000000	1.000000	6798.948804	6081.496734	717.452070	24	1271.240818	3	306.300425	1	136.690696	38.375769	False
P1MCPUFP__CPUFP500K_0289__00496	35		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R35__P1MCPUFP__CPUFP500K_0289__00496__8x6b__s3047.pdb	A	1.000000	1.000000	6666.049884	5995.403189	670.646696	16	842.907823	3	314.985064	1	139.522319	36.945347	False
P1MCPUFP__CPUFP500K_0289__00496	35		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R35__P1MCPUFP__CPUFP500K_0289__00496__8x6b__s42.pdb	A	1.000000	1.000000	6726.420237	5898.203464	828.216773	22	1213.831563	3	296.368280	1	137.287599	37.091564	False
P1MCPUFP__CPUFP500K_0289__00496	35		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R35__P1MCPUFP__CPUFP500K_0289__00496__8x6b__s917.pdb	A	1.000000	1.000000	6679.054486	5861.491964	817.562522	24	1247.871452	3	299.189723	1	133.299054	37.591691	False
P1MCPUFP__CPUFP500K_0289__00496	35		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R35__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s1931.pdb	A	1.000000	1.000000	6649.192852	5841.004864	808.187989	17	853.907251	3	305.883410	1	131.883243	36.959296	False
P1MCPUFP__CPUFP500K_0289__00496	35		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R35__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s3047.pdb	A	1.000000	1.000000	6757.191613	6011.462759	745.728854	22	1215.710047	3	306.913852	1	137.060650	36.250880	False
P1MCPUFP__CPUFP500K_0289__00496	35		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R35__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s42.pdb	A	1.000000	1.000000	6698.425253	5916.821673	781.603580	20	1135.138961	3	306.828799	1	134.312971	36.409941	False
P1MCPUFP__CPUFP500K_0289__00496	35		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R35__P1MCPUFP__CPUFP500K_0289__00496__9e6y__s917.pdb	A	1.000000	1.000000	6636.697796	5808.308906	828.388890	21	1245.423544	3	300.262284	1	140.351113	38.385332	False
P1MCPUFP__CPUFP500K_0091__00849	36		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R36__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s1931.pdb	A	1.000000	1.000000	6908.544479	6093.102259	815.442219	13	777.691711	3	309.338638	1	162.030280	34.964594	False
P1MCPUFP__CPUFP500K_0091__00849	36		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R36__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s3047.pdb	A	1.000000	1.000000	6836.907788	6042.700495	794.207294	21	1250.362966	3	326.745093	1	159.531730	35.789146	False
P1MCPUFP__CPUFP500K_0091__00849	36		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R36__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s42.pdb	A	1.000000	1.000000	6996.365418	6185.602999	810.762419	25	1375.515514	3	323.496456	1	174.045636	36.251103	False
P1MCPUFP__CPUFP500K_0091__00849	36		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R36__P1MCPUFP__CPUFP500K_0091__00849__8x6b__s917.pdb	A	1.000000	1.000000	7034.447595	6267.755878	766.691717	17	893.202250	3	322.460777	1	158.353046	35.703100	False
P1MCPUFP__CPUFP500K_0091__00849	36		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R36__P1MCPUFP__CPUFP500K_0091__00849__9e6y__s1931.pdb	A	1.000000	1.000000	6862.593513	6085.481153	777.112359	15	829.949214	3	316.844887	1	171.196233	35.318644	False
P1MCPUFP__CPUFP500K_0091__00849	36		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R36__P1MCPUFP__CPUFP500K_0091__00849__9e6y__s3047.pdb	A	1.000000	1.000000	7024.658036	6142.310303	882.347734	23	1342.440303	3	314.098318	1	163.140142	35.530403	False
P1MCPUFP__CPUFP500K_0091__00849	36		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R36__P1MCPUFP__CPUFP500K_0091__00849__9e6y__s42.pdb	A	1.000000	1.000000	6928.111679	6068.391581	859.720098	25	1350.663338	3	316.570584	1	167.895592	34.857743	False
P1MCPUFP__CPUFP500K_0091__00849	36		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R36__P1MCPUFP__CPUFP500K_0091__00849__9e6y__s917.pdb	A	1.000000	1.000000	7041.958661	6292.586795	749.371866	18	938.379986	3	316.057918	1	137.954308	38.006469	False
NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	37		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R37__NODE1GEN_076816__8x6b__s1931.pdb	A	1.000000	1.000000	6325.429738	5519.986433	805.443305	9	478.864193	3	262.398699	5	470.655232	32.264603	False
