candidate_id	sequence_sha256	parent_framework_cluster	fast_hard_fail	reason_summary	official_validator_failed_reason	census_role
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B00__M01	744567fcf2f7d9bdfa58b2d99d8192cf1b40a1493b1643db274b1ae89668e617	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B00__M02	741cbe02eee250713c5f9d1e0418009972201bd3233b6f62366b2f64bd48e4cd	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B01__M00	8aa176594ce328cf6aea67312fc0109c86d0d46d1314f36a14901e2716c9c414	C0009	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B01__M01	876d59e6f0908d236660985a7a09ef3d403062851dc3bb7d01d21457a3947df8	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B02__M00	e7ecb4c2422b2f63accc9a81d1c2697c82c5175ed627af0e3195bb6bb06b995a	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B02__M02	7295c74a6b6a1e896e58e88cd3020089af4d4da52eb512e4bd0c31795ac5e423	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B03__M00	6a8012b301ee9a90999ef3aa15c0a0c40f1ed7124075821bb2dba3f7feb15bf0	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B03__M01	42413d6ce6fb55f1e40a31eda7dce36e9139777eeca3e2a53ecd93fffef19080	C0009	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B03__M02	3b459d735f5df592099746e576040e50ec598e98228ad6e95084fa517bbc4bc5	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B04__M00	0d2d494967cba8a5f74512a146cc2f252d4e26aa7c136cd0e0fd8d9f46f1a940	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B04__M01	3c2c230ff1959dcd73521cfaa0b0eee21ba3646c95e9ae63364ab67f719bae53	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B04__M02	1475ae8cdb0e841de86a741dde0438105389849180d7260887a0ac4ed5e2701d	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B05__M00	56e90c0289eab5aa669bdba2c9413ba92242eedab54cced91be937a85b71100b	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B05__M01	b967da0d47d30f0dc659248e5ce53375849eaca28303c165bea09cbf1a880d53	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B05__M02	8f902ea85d6b76fcbdf447cd3e5d7041db58c4f6f8b58e0cbbc657aa2e43191b	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B06__M00	9683456a8c29b92be29c5752a8e947d143f0c9013ffc7af2d2a7c9ab64c95bd6	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B06__M01	1edb104cf89f0bd75bb988e03a5c442e595d8d34ec6c16c9f53308345cb64061	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B06__M02	a892dd31cca7b768b9cbf8e4df849095a7e10a1638ec502cfd7224557e3348d7	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B07__M00	f14854acb9d59118b64a3b06f0bc4c46320f8917c8ed1860b87b575bd2230358	C0009	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B07__M01	d119899fb89bab0e2cd092eb595f69a37e21e3f5fee93d3c118357559e1d3022	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B07__M02	d8df4f142c6c2da14c66b188a59ed84db46b80d074b959ad7ccd64bccb104732	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B08__M00	f8e8cb2c60877be27dbec0e07ad4bf4ade6f307095590d1a114166e7ec22ea94	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B08__M02	97a19f7eec7a60e5bed52d6f831bf5552541e31b25ef148fb6b75404dbaa6395	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B09__M00	34b207900f8a11ccf5fba6f041227cff69007003d245377104d600def3a87ae9	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B09__M01	47ba3207e8eb13b923ec1b9406604534d3d08879adbc043c0cba9e31241fe26e	C0009	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B09__M02	025182ca2e487c0874fc1cab0cbc5f3b21379375c6d6df2ac74a0b6d36366b5f	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B10__M00	c9ee2f862996984998ad57fb9359c73bfdaec24d04f3d396509b7b9addb1b2b5	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B10__M02	3bef0ae8f78bd298a7e90f0f2633d939d997193f89b7d8bb2ab0b42deb526b92	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B11__M00	43c4d1b7785666a09b2da6501606d80762172d641e7ce998f0b0e0eff9e1fd46	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B11__M01	a5e5d97cf7237966fd1dadb44c2377112eab2a4ee95c13fc8d8560950b859de8	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H1H3__B11__M02	f3774c4646e228cfc142b1684bcd4803763d60e2e26593c015ae743516ea7eaf	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B00__M00	6537b43116d0ea6612be48aabfea7e01cd18f2bb486643b560b2e9976b713f2e	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B03__M01	cfcebe1f59b90755d88cc59c36bffce460288d22193349d5c782580415e1df3c	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B03__M02	c32db20b8d755e6c93bda58942ff510eeba25d8196cfa7e4bb8363baa4ece96b	C0009	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B04__M00	c579c522b3c1624abb9a84cb3d8dfb3a230b2f47f9980e29b18034b0b887bd24	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B04__M01	6298b42e6c2a73be461ea311b04aa95a67aea2bc862ad3faa78a2a9c61ccc234	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B04__M02	9f9c7ee3844613f7cdfbe220f052fb9eb53a7f7676752f1b497f72cb725378de	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B05__M00	ea2f43e7b4a3195c271e17d3097363abebd04ede05ad9f33880b6702bd83c1a7	C0009	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B05__M01	f51e382a101aab2def582ea1ea5d966935643d9f1bbf5cf619a80c232412d895	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B05__M02	8d58a21e7f82eb73e07db5026ebbb338857c67cafce1f2b3a78a5c6332e4e6c3	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B07__M00	2f08697751ee60169ae46c717cf18c2d40c53da7fa34dddc82bc9097c935118f	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B07__M01	bb33362afb38edb244c3e7d2a0e8fda1d80c5964b5db286f72d94d54dae880ce	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B07__M02	48f127675155ff0e7d26cf17e6f4e0e48a32ad20aceef6e31bf1e26481087393	C0009	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B08__M02	ef78de9ece7bb26b2b3dd243b360c573dc495e0d7b8cfbfc3b7d26744e95d509	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B09__M00	92cdeadcdceccbe6ce58112336604d0285ea1019fd2f1e219da4dcb81f310c8e	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B09__M01	0566ae1ccb8e745744635b1afd0bbb912385ed9f31425ccfe6efc88f0cf4f795	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B10__M00	dedc1d1fc178f13d6a716b37e1e1abba9ad28067575e3a92e8e8c0e7961d4207	C0009	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00010__C_CROSS__H3__B11__M00	14f3b68ee7c09f379b0c6c567843f7abdbbe68c17592859f4e24ad27a676aeee	C0009	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B00__M00	a609518807eeac980b430a093b2c05806f4b22a9275c6deba1e16538aaee0b52	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B00__M01	03cde9088abfa4ed79ceae2c7d53d28ee76e0ca0807e5b0067ac5e4234c33fe6	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B00__M02	509e69677264a5d1f1ed6e02a838700cb1e1590b30f1f42195149faf944e7cf6	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B01__M00	c440022b395c348c8eb8c704ef8bb805a4a3008cb7518ce697adfb1f292fabbb	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B01__M01	1ca8649679c5c22437d99e39e73186e93395e0cfab6214de29aedad7f570994c	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B01__M02	29fa9dc11b42c6415eeed4a8b01fcfd9da1a93b1840fca6cf18088118de68ab3	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B02__M00	4a2d75e8ff74e6aa862cefe99073445d9a47c874b5bcbb7f4f31b1ac186bbedd	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B02__M01	ca4c2ffbf1b6d78ebe3bceba70ec7e6dc5fe160e094657551bf082f387a82f65	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B03__M00	86d12da93f93dafdee3a3eba41af84123e177f83ba6c5f1bd8601a8641570969	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B03__M02	c960955b24fed52b8a30d91f6bc69b1a088f9f82ad2a34dc54d9eb70ed9694fe	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B04__M00	d167f737d5e65259495ec756bf9c06cf8a4f19b3f166bf4ee0a9465934294bc7	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B04__M01	7e0a8a4bec59c73fa77925b92de74923524fbfa050fee01f4a7ef8f610e2ca44	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B06__M00	9b30b210ef4f404d5f01a45a057ee1b2647fadbb745f41ff511d580bcd2eceed	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B06__M01	a1dedad79407849a241841fc698bdf5182c2eb483963dd00957a47333a318800	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B06__M02	9d87c8803b017deec87c26d087f3c07e92b56a2661b3ee1b384db2d3f9de7e56	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B07__M00	279877849b81c8f82615752e25df08baf3bba5c44196134ac010659aaa545814	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B07__M02	093afc8a06ba5a34b32c295d2c3cf4bc1e7fe985e89a28395938279cfe85f144	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B08__M00	ec1e398153e742154f7973124916fdcf4f135a2651287adcbe0eefd9c57599a6	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B08__M01	171d5f65e7ac094119f57af42e6167e8b58d31dc4713dccb6dccc832a0cd6954	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B09__M00	4bf289de7c7206abdc750ec09e73e1d8196dcc3b1e92c961153f9fa08c20925a	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B09__M01	3f12ae96632b9070071ce03302fb4f087d77017e394bbd6ab52c23139b09be0f	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B09__M02	414bd3c0552155434e5109313048bdd833b06be095efa6f28de6c4504804447b	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B10__M00	3329b6593c7ba676482dc66ade23597f21268b7cc8fe2763dbb7b179824ee80f	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B10__M01	7cc96bd3201aef34eb3cb2a0caa67bf5e12b115dadc338ba98eec2b2faf1139a	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B11__M00	f8b19f8171abc8916478eb05f6d0d02068dc834032576e1e98819bc5b54d8697	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H1H3__B11__M02	4912d3f488f2f0703851cc3f0bbe8372a105080d4a53d979dfacf77b3b4f00d9	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B00__M00	3eca284181e2a91fd161dd9452d6e5c444c11f46ed12a52e24e9fc55b3af37f7	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B00__M01	ce8db87f86824d454c9af3c975f061cbbcc435e4a136aa999cebbff225def094	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B00__M02	0784f3e1036f269be64aceadc4849bed03225b8116f4743c191a6d7b54f37cc0	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B01__M00	dc9d198a2f94f5ce2d948b64c6b1805c638a7f3e2255ffc7a27f720d94b203b1	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B01__M01	315a208ded1f9d4734542ed0ef3403dfd84a2b27093f69dd1bfdaedd48f30d66	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B01__M02	6d5260a2fdd431ec07d142ea7cfba0d4a0a4b2a1516b15f6c4ca5bed6bc1faa9	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B02__M00	3fad61226c48d3f3049641066b897013ec3fd02ba2e9dd05eb2097dc0c23de95	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B02__M01	9907bcd09df228baa4954af03181ea0322e163800866891b2bf87efe376da0f3	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B02__M02	72c8dd14b9d6c80ccb5d7db34b8d9f3038483f1d90be14c2198a7bfcc192b007	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B03__M00	ec68fecc237411500b5e511aaeb3d80c77d3e0839b0685a333556f8c778b9825	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B03__M01	052800424461796af5e3e9ff2b115a53e9a96816f47762f03f095e02c78b0ef7	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B03__M02	dd15a4250a205e2e2db5e69f6b6c49ecdc53d49454c200023a3f451dea10c28d	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B04__M00	6c9ffc04b5ff94a95910a6fa92e026d9e213981916019a628d151d184aa28d4e	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B04__M01	c26c7d03c43488a5eb5b8699b5add4d7320a6b614ff8e33c59dc422ef2303a88	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B04__M02	e49eae0f28c92e89273c9b9a17edbddeb992c44d327f25108c450d8379d76b88	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B05__M00	8a08931855d845e02b2b638dfbf15c2facdf879a0f42e4d47d756f4d62b1f09d	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B05__M01	d6acb34a7a92cb984d202c013186934c849d89c0116bc76bdb8a711d3f996790	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B05__M02	c1cdb7785dfd3c22a094a77f54c37c366276f726c32968144a2001b918238e32	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B06__M00	4db724e29559488ac50328dec46b302d7642c9fe3cdcdafbea4ccae982e97944	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B06__M01	931115cf0395fe613e74e5ff4ea72c891fe79d6c7298805a249eee57b7e4d211	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B06__M02	caad1ad68be6126f5cace1958547a0257f5e2aee828d66e08c47fb6f7769315a	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B07__M00	176a1db0d2c63f173032784b4f8c49c1170c696f6e358a35ce72abc4c55302ff	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B07__M01	a338c7bc4a6437e1b03c06efd79875a79c97f6751d606bfb14ef1aec13a257bb	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B07__M02	9e164ad060d10d4599b62d5b52965e4e46ea12060bb98997e0719a4aceeaaa4e	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B08__M00	aee067e737308e208cf385e9cda26d14c01b6f7fec6e0d1989e9e4cf93e3be88	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B08__M02	9eaba2355b82207cb4340d6e823df2f9a0fadff908747c7712871e5122764b58	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B09__M00	584f9f9e55761a44bda61b0cbcddabda428a3111e8cd21e1ec76a397d7eae6d2	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B09__M01	f848022614a3367bc6163f59cc188eff5c84b8c7939afd4e1eb39f66b8ce8471	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B09__M02	832ed31480327ae1c72aa52a736f4f1fa17d0474d557f79c02973ba6a26440cc	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B10__M00	ae921067bd5c2a6dfd15a77377aca98aa95430a608af5a1fe8c0e2708a0b4c5e	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B10__M01	c70b7fa3a6223c192814e3d08ab4f2c3cfe4c6a43ef6a235bc01de7c26447901	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B10__M02	4b8681f1226d654e5d2d8d915989218f1067bea07f8245a7a1e36e8222b2bf9c	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B11__M00	b2f2c42b8feb3bf5a4a05b5a7622b95054a4d7cb1c40d5a9fdc72dc8acc5184f	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__A_CENTER__H3__B11__M02	33889d28476762f2a7fdaecca1a1129d8087710982969fa9c7378a430d982182	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B00__M00	97f4f20334479b7cfeaac45cb34b2ff8c46419ddbdef60b6b545275697e8b3d9	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B00__M01	f5abcdaf0935e0e8c82a32d98681ec8b814eadd7c2cd72b8fcda13b7aeda1621	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B00__M02	246e677458bc2c45eb356be816cb797199abeea9bffd55f6458dd6138c7d9719	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B01__M00	618987daa884b43f118c663a4c96e10006f4df4b4b5fe77e9f303997537b1c1f	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B01__M01	a983e6865147f572cee04081372a9411e3b2b80f8013675cbca943497d5f1491	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B01__M02	3e63c873d6b9aaac96c76713a2d87e10326adc7e3d89b59725085621c5093ea8	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B02__M01	e9da95d76a70fe6003ec9b65d4e0faabe299cac4d5f800a362321d954175beb5	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B03__M00	e6ca5bb28dcdce1a2f44b7ef92d7ed25fa6d2af7f1efb9b827fb6a3e0a1f1080	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B03__M01	c7b5138d83bb3359b455328c26aada60f3c679128ff15acf137a292b3b81c3f6	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B03__M02	aaf657ababf229ce67fe0e8a914658dc0f8389425e44d9219b5d7557d76440c6	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B04__M00	09121d2904964cfecc5366e0a8fccd30de5ee7c67b81fae18907e743628de175	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B04__M01	4da5d92411a27467a3a212d9a6ace13fa406c157121162a058db9e5a31f9b523	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B04__M02	8393807dfebe11d89fecb0d700c7e1b1239a7d59e5059240ccc432da781b7c2a	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B06__M01	a67b9904a64bccbed86868e67a7d23abb2ac880517d3207c5cd76571b7401962	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B06__M02	26348a3acd74f5087938510d4f02a6c2f048376b95ad27112dbd6625ab6ba074	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B07__M00	b841bb6a519c9a4093edb5572f161d242fe366d4df8999681709f5f84e8797be	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B07__M01	25b20c9fa6b4fbb651eca261f308669c9b03ed7410f860f5ff21816cfbae7dfa	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B07__M02	f24b6765dbe99ef8b7806cf5639531186192fd4de5c73cda61ec57053905bdc0	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B08__M01	4b2d3708e7cd422cd82bb3814c5c2e1037a433b25320ac59acf7d6a0f01d2454	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B08__M02	3d019346c73639f2bc132c3b80cab5167f4c2ef6b85ccbe643d5c585a37879a0	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B09__M00	d1689d42ebbba3c56267b4da2dfa3f4490024d6d9a4d34ef70d4d94b1145125b	C0019	False	hydrophobic_run		RESERVE2_PARENT
RFV1__PLDNANO_VHH_00020__B_LOWER__H1H3__B10__M00	cbcb5f940183ddf5f8f5ef1ed574d5f7df01694380b6df401bd43d2603c33b4d	C0019	False	hydrophobic_run		RESERVE2_PARENT
