cluster_id,representative_record_id,member_count,sources_present,max_pairwise_identity,mean_score_v1_1,selected_for_top_200,selection_reason,diversity_notes
C0775,PLDNANO_VHH_01295,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0776,PLDNANO_VHH_01296,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C0777,PLDNANO_VHH_01298,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0778,PLDNANO_VHH_01299,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0779,PLDNANO_VHH_01300,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0780,PLDNANO_VHH_01301,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0781,PLDNANO_VHH_01302,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0782,PLDNANO_VHH_01304,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0783,PLDNANO_VHH_01305,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0784,PLDNANO_VHH_01306,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0785,PLDNANO_VHH_01307,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0786,PLDNANO_VHH_01308,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0787,PLDNANO_VHH_01309,2,PLAbDab-nano:SAbDab,0.901,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0788,PLDNANO_VHH_01310,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0789,PLDNANO_VHH_01314,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0790,PLDNANO_VHH_01315,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C0791,PLDNANO_VHH_01317,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0792,PLDNANO_VHH_01318,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0793,PLDNANO_VHH_01320,4,PLAbDab-nano:SAbDab,0.992,0.945,no,not_selected,greedy_sequence_identity_threshold_0.90
C0794,PLDNANO_VHH_01321,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0795,PLDNANO_VHH_01322,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0796,PLDNANO_VHH_01323,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0797,PLDNANO_VHH_01324,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0798,PLDNANO_VHH_01325,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0799,PLDNANO_VHH_01326,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0800,PLDNANO_VHH_01327,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0801,PLDNANO_VHH_01328,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0802,PLDNANO_VHH_01329,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0803,PLDNANO_VHH_01333,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0804,PLDNANO_VHH_01335,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0805,PLDNANO_VHH_01336,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0806,PLDNANO_VHH_01337,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0807,PLDNANO_VHH_01338,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0808,PLDNANO_VHH_01339,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0809,PLDNANO_VHH_01340,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0810,PLDNANO_VHH_01341,1,PLAbDab-nano:SAbDab,1.000,0.945,no,not_selected,greedy_sequence_identity_threshold_0.90
C0811,PLDNANO_VHH_01342,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0812,PLDNANO_VHH_01343,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0813,PLDNANO_VHH_01344,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0814,PLDNANO_VHH_01345,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0815,PLDNANO_VHH_01346,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0816,PLDNANO_VHH_01347,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0817,PLDNANO_VHH_01348,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0818,PLDNANO_VHH_01351,1,PLAbDab-nano:SAbDab,1.000,0.940,no,not_selected,greedy_sequence_identity_threshold_0.90
C0819,PLDNANO_VHH_01352,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0820,PLDNANO_VHH_01353,2,PLAbDab-nano:SAbDab,0.967,0.925,no,not_selected,greedy_sequence_identity_threshold_0.90
C0821,PLDNANO_VHH_01354,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0822,PLDNANO_VHH_01355,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0823,PLDNANO_VHH_01356,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0824,PLDNANO_VHH_01358,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0825,PLDNANO_VHH_01359,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0826,PLDNANO_VHH_01360,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0827,PLDNANO_VHH_01361,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0828,PLDNANO_VHH_01362,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C0829,PLDNANO_VHH_01365,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0830,PLDNANO_VHH_01366,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0831,PLDNANO_VHH_01367,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0832,PLDNANO_VHH_01368,2,PLAbDab-nano:SAbDab,0.992,0.965,no,not_selected,greedy_sequence_identity_threshold_0.90
C0833,PLDNANO_VHH_01369,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0834,PLDNANO_VHH_01370,2,PLAbDab-nano:SAbDab,0.900,0.940,no,not_selected,greedy_sequence_identity_threshold_0.90
C0835,PLDNANO_VHH_01371,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0836,PLDNANO_VHH_01372,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C0837,PLDNANO_VHH_01373,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0838,PLDNANO_VHH_01374,1,PLAbDab-nano:SAbDab,1.000,0.935,no,not_selected,greedy_sequence_identity_threshold_0.90
C0839,PLDNANO_VHH_01375,2,PLAbDab-nano:SAbDab,0.983,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C0840,PLDNANO_VHH_01380,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0841,PLDNANO_VHH_01381,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0842,PLDNANO_VHH_01382,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0843,PLDNANO_VHH_01383,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0844,PLDNANO_VHH_01385,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0845,PLDNANO_VHH_01386,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0846,PLDNANO_VHH_01387,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0847,PLDNANO_VHH_01388,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0848,PLDNANO_VHH_01390,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0849,PLDNANO_VHH_01391,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C0850,PLDNANO_VHH_01392,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0851,PLDNANO_VHH_01394,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0852,PLDNANO_VHH_01395,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0853,PLDNANO_VHH_01396,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0854,PLDNANO_VHH_01398,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0855,PLDNANO_VHH_01399,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0856,PLDNANO_VHH_01400,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0857,PLDNANO_VHH_01402,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0858,PLDNANO_VHH_01403,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0859,PLDNANO_VHH_01411,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0860,PLDNANO_VHH_01412,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0861,PLDNANO_VHH_01414,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0862,PLDNANO_VHH_01415,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0863,PLDNANO_VHH_01416,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0864,PLDNANO_VHH_01417,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0865,PLDNANO_VHH_01418,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0866,PLDNANO_VHH_01419,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0867,PLDNANO_VHH_01420,7,PLAbDab-nano:SAbDab,0.984,0.942,no,not_selected,greedy_sequence_identity_threshold_0.90
C0868,PLDNANO_VHH_01426,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0869,PLDNANO_VHH_01428,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0870,PLDNANO_VHH_01429,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0871,PLDNANO_VHH_01430,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0872,PLDNANO_VHH_01431,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0873,PLDNANO_VHH_01432,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0874,PLDNANO_VHH_01433,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0875,PLDNANO_VHH_01434,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0876,PLDNANO_VHH_01435,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0877,PLDNANO_VHH_01436,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C0878,PLDNANO_VHH_01437,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0879,PLDNANO_VHH_01438,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0880,PLDNANO_VHH_01439,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0881,PLDNANO_VHH_01440,2,PLAbDab-nano:SAbDab,0.992,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0882,PLDNANO_VHH_01442,2,PLAbDab-nano:SAbDab,0.975,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C0883,PLDNANO_VHH_01444,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C0884,PLDNANO_VHH_01445,2,PLAbDab-nano:SAbDab,0.933,0.945,no,not_selected,greedy_sequence_identity_threshold_0.90
C0885,PLDNANO_VHH_01446,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0886,PLDNANO_VHH_01447,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0887,PLDNANO_VHH_01448,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0888,PLDNANO_VHH_01449,2,PLAbDab-nano:SAbDab,0.991,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0889,PLDNANO_VHH_01450,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0890,PLDNANO_VHH_01453,2,PLAbDab-nano:SAbDab,0.992,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C0891,PLDNANO_VHH_01454,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0892,PLDNANO_VHH_01455,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0893,PLDNANO_VHH_01456,2,PLAbDab-nano:SAbDab,0.992,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0894,PLDNANO_VHH_01457,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C0895,PLDNANO_VHH_01458,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0896,PLDNANO_VHH_01459,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0897,PLDNANO_VHH_01460,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C0898,PLDNANO_VHH_01461,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0899,PLDNANO_VHH_01462,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0900,PLDNANO_VHH_01463,6,PLAbDab-nano:SAbDab,0.983,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C0901,PLDNANO_VHH_01464,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0902,PLDNANO_VHH_01465,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0903,PLDNANO_VHH_01466,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0904,PLDNANO_VHH_01467,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0905,PLDNANO_VHH_01468,1,PLAbDab-nano:SAbDab,1.000,0.935,no,not_selected,greedy_sequence_identity_threshold_0.90
C0906,PLDNANO_VHH_01469,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C0907,PLDNANO_VHH_01470,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C0908,PLDNANO_VHH_01471,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0909,PLDNANO_VHH_01472,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0910,PLDNANO_VHH_01473,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0911,PLDNANO_VHH_01474,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0912,PLDNANO_VHH_01476,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0913,PLDNANO_VHH_01477,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0914,PLDNANO_VHH_01478,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0915,PLDNANO_VHH_01479,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C0916,PLDNANO_VHH_01480,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0917,PLDNANO_VHH_01481,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0918,PLDNANO_VHH_01482,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0919,PLDNANO_VHH_01483,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0920,PLDNANO_VHH_01484,2,PLAbDab-nano:SAbDab,0.929,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0921,PLDNANO_VHH_01485,1,PLAbDab-nano:SAbDab,1.000,0.945,no,not_selected,greedy_sequence_identity_threshold_0.90
C0922,PLDNANO_VHH_01486,2,PLAbDab-nano:SAbDab,0.992,0.915,no,not_selected,greedy_sequence_identity_threshold_0.90
C0923,PLDNANO_VHH_01488,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0924,PLDNANO_VHH_01489,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0925,PLDNANO_VHH_01490,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0926,PLDNANO_VHH_01491,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0927,PLDNANO_VHH_01492,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0928,PLDNANO_VHH_01493,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0929,PLDNANO_VHH_01494,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0930,PLDNANO_VHH_01495,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0931,PLDNANO_VHH_01496,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0932,PLDNANO_VHH_01497,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0933,PLDNANO_VHH_01500,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0934,PLDNANO_VHH_01501,2,PLAbDab-nano:SAbDab,0.936,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0935,PLDNANO_VHH_01503,1,PLAbDab-nano:SAbDab,1.000,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C0936,PLDNANO_VHH_01504,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0937,PLDNANO_VHH_01505,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0938,PLDNANO_VHH_01507,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0939,PLDNANO_VHH_01508,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0940,PLDNANO_VHH_01511,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0941,PLDNANO_VHH_01512,2,PLAbDab-nano:SAbDab,0.965,0.920,no,not_selected,greedy_sequence_identity_threshold_0.90
C0942,PLDNANO_VHH_01513,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0943,PLDNANO_VHH_01514,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0944,PLDNANO_VHH_01515,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0945,PLDNANO_VHH_01516,1,PLAbDab-nano:SAbDab,1.000,0.935,no,not_selected,greedy_sequence_identity_threshold_0.90
C0946,PLDNANO_VHH_01517,2,PLAbDab-nano:SAbDab,0.985,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0947,PLDNANO_VHH_01518,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0948,PLDNANO_VHH_01519,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0949,PLDNANO_VHH_01520,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0950,PLDNANO_VHH_01521,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0951,PLDNANO_VHH_01522,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0952,PLDNANO_VHH_01523,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0953,PLDNANO_VHH_01524,1,PLAbDab-nano:SAbDab,1.000,0.983,no,not_selected,greedy_sequence_identity_threshold_0.90
C0954,PLDNANO_VHH_01527,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0955,PLDNANO_VHH_01528,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0956,PLDNANO_VHH_01529,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0957,PLDNANO_VHH_01530,1,PLAbDab-nano:SAbDab,1.000,0.955,no,not_selected,greedy_sequence_identity_threshold_0.90
C0958,PLDNANO_VHH_01531,1,PLAbDab-nano:SAbDab,1.000,0.953,no,not_selected,greedy_sequence_identity_threshold_0.90
C0959,PLDNANO_VHH_01532,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0960,PLDNANO_VHH_01533,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0961,PLDNANO_VHH_01534,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0962,PLDNANO_VHH_01535,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C0963,PLDNANO_VHH_01536,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0964,PLDNANO_VHH_01537,1,PLAbDab-nano:SAbDab,1.000,0.980,no,not_selected,greedy_sequence_identity_threshold_0.90
C0965,PLDNANO_VHH_01539,1,PLAbDab-nano:SAbDab,1.000,0.970,no,not_selected,greedy_sequence_identity_threshold_0.90
C0966,PLDNANO_VHH_01541,1,PLAbDab-nano:SAbDab,1.000,0.950,no,not_selected,greedy_sequence_identity_threshold_0.90
C0967,PLDNANO_VHH_01543,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0968,PLDNANO_VHH_01544,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0969,PLDNANO_VHH_01545,1,PLAbDab-nano:SAbDab,1.000,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0970,PLDNANO_VHH_01547,2,PLAbDab-nano:SAbDab,0.962,0.960,no,not_selected,greedy_sequence_identity_threshold_0.90
C0971,PLDNANO_VHH_01549,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
C0972,PLDNANO_VHH_01550,2,PLAbDab-nano:SAbDab,0.983,0.975,no,not_selected,greedy_sequence_identity_threshold_0.90
C0973,PLDNANO_VHH_01551,1,PLAbDab-nano:SAbDab,1.000,0.990,no,not_selected,greedy_sequence_identity_threshold_0.90
