entity_id	seed	8x6b_job_id	8x6b_job_hash	8x6b_state	8x6b_native_class	8x6b_cross_class	8x6b_pair_label	8x6b_pair_support_ordinal	8x6b_haddock_score	8x6b_selected_model_count	8x6b_pose_score_model_count	8x6b_model_pair_consensus_fraction	8x6b_model_native_cross_support_agreement_fraction	8x6b_error	9e6y_job_id	9e6y_job_hash	9e6y_state	9e6y_native_class	9e6y_cross_class	9e6y_pair_label	9e6y_pair_support_ordinal	9e6y_haddock_score	9e6y_selected_model_count	9e6y_pose_score_model_count	9e6y_model_pair_consensus_fraction	9e6y_model_native_cross_support_agreement_fraction	9e6y_error	dual_state	dual_exact_min_pair_label	dual_exact_min_pair_support_ordinal	technical_failure_reason
V29_GEN__C0007__1917931156667FD6	917	CANDIDATE_V29_GEN__C0007__1917931156667FD6_8x6b_s917_ea1a92472576	ea1a9247257604bdc87634afb23e80dd50e3d28f2cb54eb0ad5e40a70cbcab89	SUCCESS	B	B	SUPPORTED_AB	1	-63.4542	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__1917931156667FD6_9e6y_s917_4eb565312d4c	4eb565312d4c64915529dd354b4cc15ecd0af6ab4ccb6f5de5f3ee15b8eba25a	SUCCESS	B	B	SUPPORTED_AB	1	-65.7604	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__197AF2DEA41D6E05	917	CANDIDATE_V29_GEN__C0007__197AF2DEA41D6E05_8x6b_s917_52fa4547992d	52fa4547992d9be4b1e4a182ad9aaebc315c4220c29b474417e6e61ecd275254	SUCCESS	B	B	SUPPORTED_AB	1	-87.8674	9	9	0.888889	1.0		CANDIDATE_V29_GEN__C0007__197AF2DEA41D6E05_9e6y_s917_ee44e24e60c4	ee44e24e60c40486d0daa4e377c78b1cfe85602990fa421d6d01c33a710aa39f	SUCCESS	B	B	SUPPORTED_AB	1	-94.9428	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__1BDB3DAAA3003EF6	917	CANDIDATE_V29_GEN__C0007__1BDB3DAAA3003EF6_8x6b_s917_73304079b399	73304079b39988429856cca9fa529b3c0b92751f57bf9546c6dee6ee1948d632	SUCCESS	A	A	STRICT_A	2	-76.09750000000001	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0007__1BDB3DAAA3003EF6_9e6y_s917_a988cf3a0fe8	a988cf3a0fe8dac925b344b1a14d2b2bcc0c629e06af643e54448d3f43ad8592	SUCCESS	E	B	OTHER	0	-75.8875	10	10	0.8	0.9		COMPLETE_DUAL_SUCCESS	OTHER	0	
V29_GEN__C0007__2038129040C117CA	917	CANDIDATE_V29_GEN__C0007__2038129040C117CA_8x6b_s917_80241a68e145	80241a68e145ae95a9e7c84c4c338edf261b45b13792107a7354d905409bdf8d	SUCCESS	B	B	SUPPORTED_AB	1	-68.78229999999999	10	10	0.4	0.8		CANDIDATE_V29_GEN__C0007__2038129040C117CA_9e6y_s917_ec713bfb75d5	ec713bfb75d5de230e91ab712b8fd7d8a35c28d887bf3ce551c657136e0be053	SUCCESS	A	A	STRICT_A	2	-59.33601999999999	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__21593291BD03C6E3	917	CANDIDATE_V29_GEN__C0007__21593291BD03C6E3_8x6b_s917_87ef31808c70	87ef31808c70289a0a65d55235ea43da97b8c334da5f8c5ed746f1a4f9ff1962	SUCCESS	A	A	STRICT_A	2	-95.49369999999999	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__21593291BD03C6E3_9e6y_s917_25570d1a55f6	25570d1a55f6ac2ab1e2e23b041a6d0420139443a2515696fc0be5fdfbba7ab3	SUCCESS	A	A	STRICT_A	2	-65.16	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__24F17A81651243D3	917	CANDIDATE_V29_GEN__C0007__24F17A81651243D3_8x6b_s917_762834549364	7628345493644c1272d8b68b5affdde25798a9386d7bb1b53a29cbcab8fc6fe3	SUCCESS	B	E	OTHER	0	-56.58607000000001	10	10	0.8	0.9		CANDIDATE_V29_GEN__C0007__24F17A81651243D3_9e6y_s917_de9283560f0b	de9283560f0b71b4d312df3f60dc717fcd81c0ab20b58a25af15c2caf59ee3c7	SUCCESS	B	B	SUPPORTED_AB	1	-52.57253799999998	10	10	0.6	0.9		COMPLETE_DUAL_SUCCESS	OTHER	0	
V29_GEN__C0007__38287DF4F6EF5465	917	CANDIDATE_V29_GEN__C0007__38287DF4F6EF5465_8x6b_s917_85a9aa33b0b1	85a9aa33b0b1231574ee77d65cf4d000bf22fb9e39f80e8c03f82e41838d9007	SUCCESS	A	A	STRICT_A	2	-70.6466	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__38287DF4F6EF5465_9e6y_s917_78021e687442	78021e68744260cee877cc082b80956e3197a144b47f36efef596fb00544f8e9	SUCCESS	B	B	SUPPORTED_AB	1	-57.970560000000006	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__3A0EFE0FC164586B	917	CANDIDATE_V29_GEN__C0007__3A0EFE0FC164586B_8x6b_s917_cfce036b62c0	cfce036b62c02e4aedd5582030d80b5f390899186ad782f7f62743608832290b	SUCCESS	A	A	STRICT_A	2	-96.7292	9	9	0.777778	1.0		CANDIDATE_V29_GEN__C0007__3A0EFE0FC164586B_9e6y_s917_29b96cd6d27c	29b96cd6d27c2ad5589649f6cbacf1c5614a809037d6d56df4f536c74d209bef	SUCCESS	E	E	OTHER	0	-84.58739999999999	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	OTHER	0	
V29_GEN__C0007__487DEBC54D5CA7B5	917	CANDIDATE_V29_GEN__C0007__487DEBC54D5CA7B5_8x6b_s917_c9b7e82ac473	c9b7e82ac473f6325741dc530a242e70d7d3af3f3a1349a1c7f15eaedd6e1ab6	SUCCESS	A	A	STRICT_A	2	-87.90209999999999	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__487DEBC54D5CA7B5_9e6y_s917_67a0fc0c60fb	67a0fc0c60fbfdcb024d32aae279ce5843c1958feeb4840e552ddcfda7dd7b55	SUCCESS	B	B	SUPPORTED_AB	1	-77.06199999999998	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__4A0A9759BA67A9FE	917	CANDIDATE_V29_GEN__C0007__4A0A9759BA67A9FE_8x6b_s917_9925e7f60872	9925e7f608724d54bf4e5dbd4714eeb83ed0b5a09b74e9ab3d786840c407bf04	SUCCESS	A	A	STRICT_A	2	-78.7164	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0007__4A0A9759BA67A9FE_9e6y_s917_5777c736a779	5777c736a7793de826fcb7d56910f3367e9bb3ae72249f8e52b2cf92c5ad6b37	SUCCESS	A	A	STRICT_A	2	-90.59260000000002	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__54D93C0887DD4D12	917	CANDIDATE_V29_GEN__C0007__54D93C0887DD4D12_8x6b_s917_63ebe44b3a2b	63ebe44b3a2bc3e268d780e744ebaea75749308f95c1081f368fe9e481519335	SUCCESS	B	A	SUPPORTED_AB	1	-95.19239999999999	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__54D93C0887DD4D12_9e6y_s917_762f059e10dd	762f059e10ddf974b997009aaaf939ff6c0e18e2933e152e7b868724393664de	SUCCESS	B	B	SUPPORTED_AB	1	-73.93342000000001	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__5AB8A6E7B29DE4C5	917	CANDIDATE_V29_GEN__C0007__5AB8A6E7B29DE4C5_8x6b_s917_6694d8d7f7bd	6694d8d7f7bd4ba461621a086041416bce29980e55b1a3d00c0ee37bbaf2d7c3	SUCCESS	A	A	STRICT_A	2	-53.87228	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0007__5AB8A6E7B29DE4C5_9e6y_s917_6f806cb5d802	6f806cb5d802fd648673fe9d2bfe8ba06b12bce76c191b045b2f949582dd9242	SUCCESS	A	A	STRICT_A	2	-46.615359999999995	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__5E355E16ABF22AC5	917	CANDIDATE_V29_GEN__C0007__5E355E16ABF22AC5_8x6b_s917_33ee5ed4dc97	33ee5ed4dc979b113d71ab1b1c24912f11defd739c41090e7895fe0c4996fe91	SUCCESS	B	B	SUPPORTED_AB	1	-69.2247	10	10	0.8	0.9		CANDIDATE_V29_GEN__C0007__5E355E16ABF22AC5_9e6y_s917_81bee65a5001	81bee65a5001bb7ccd25a5519d2e40015bfa848ba7cb14a38cc4afa85089341f	SUCCESS	A	A	STRICT_A	2	-65.38419999999999	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__60CE28FAB2389B3A	917	CANDIDATE_V29_GEN__C0007__60CE28FAB2389B3A_8x6b_s917_74c3d53d487c	74c3d53d487c3d3741553a9834bdc7386e4233ca8c1ffdf2dd9181360e2b1c52	SUCCESS	A	A	STRICT_A	2	-87.8909	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0007__60CE28FAB2389B3A_9e6y_s917_50e91d83abd9	50e91d83abd970464d0d3bab59484a9b720ec432a80bb964f8b9d8a0f6d7ae36	SUCCESS	A	A	STRICT_A	2	-89.1656	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__641F2C6B92F433FE	917	CANDIDATE_V29_GEN__C0007__641F2C6B92F433FE_8x6b_s917_71ae540909af	71ae540909af997506a6aba10bbfeeb3b2cf90359dde2fda3a3aa3cc252706e8	SUCCESS	B	B	SUPPORTED_AB	1	-94.0467	10	10	0.6	0.9		CANDIDATE_V29_GEN__C0007__641F2C6B92F433FE_9e6y_s917_64c77933184a	64c77933184a427ef9bf3f07e5be002d65e9864ec8afe8ec654dd90a10cd5ba5	SUCCESS	B	B	SUPPORTED_AB	1	-80.6483	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__6E1B6BF7C0D18DB1	917	CANDIDATE_V29_GEN__C0007__6E1B6BF7C0D18DB1_8x6b_s917_80f3f4e8eb58	80f3f4e8eb5830aaab766e9c7d1f6bf8a5e154aa023239648ab945f59a0794cc	SUCCESS	A	A	STRICT_A	2	-108.07370000000002	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0007__6E1B6BF7C0D18DB1_9e6y_s917_b46e93fcd978	b46e93fcd978943f5f01d55fef52d99a71c3adea606df45e277edc5e0462e0fe	SUCCESS	B	B	SUPPORTED_AB	1	-85.70370000000001	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__6E6725C6908DC669	917	CANDIDATE_V29_GEN__C0007__6E6725C6908DC669_8x6b_s917_3c776c139d7f	3c776c139d7f3a69916a3663297256671ec6ed6e9d2be2d73d7a1a2a71ad0592	SUCCESS	B	B	SUPPORTED_AB	1	-83.28802999999999	10	10	1.0	1.0		CANDIDATE_V29_GEN__C0007__6E6725C6908DC669_9e6y_s917_94c5f09f5b61	94c5f09f5b61281dfc9d663df42a2593e1e8099042d0f5620164911c90c14bf9	SUCCESS	A	A	STRICT_A	2	-63.93647999999999	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__704015E773A78824	917	CANDIDATE_V29_GEN__C0007__704015E773A78824_8x6b_s917_bd3a653d91a2	bd3a653d91a24ae0ffe669d70af448ad86069dee580206efe9ee24f077f68c0e	SUCCESS	A	A	STRICT_A	2	-87.7162	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0007__704015E773A78824_9e6y_s917_cd7623207e72	cd7623207e72c8e51a7b470b81570f22ebf803008af84311c7d9888702ce9f49	SUCCESS	A	A	STRICT_A	2	-81.5543	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__733195EDA3CA1F3E	917	CANDIDATE_V29_GEN__C0007__733195EDA3CA1F3E_8x6b_s917_5b19c5a1e255	5b19c5a1e2553617aaa50a20c2874c8cd49fa015c6c2ff558444f63357ef9bfc	SUCCESS	B	B	SUPPORTED_AB	1	-87.8432	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0007__733195EDA3CA1F3E_9e6y_s917_ec093484c017	ec093484c0175c091565a18655ff39ee8172f52ad4b5be28d5b159764ccb1b82	SUCCESS	A	A	STRICT_A	2	-89.45240000000001	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__786136B2AEAECC8A	917	CANDIDATE_V29_GEN__C0007__786136B2AEAECC8A_8x6b_s917_359ce25a352d	359ce25a352d972cbb00661ce18815605a65be7fd184708dd3e6e1e24e909fc1	SUCCESS	B	B	SUPPORTED_AB	1	-93.34608	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__786136B2AEAECC8A_9e6y_s917_6b402c10a158	6b402c10a158bcfe7cd1bc0ce228918755d13a0b24afb87960c8a63566c57885	SUCCESS	B	B	SUPPORTED_AB	1	-94.74326	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__7C2F237FA2ECA80A	917	CANDIDATE_V29_GEN__C0007__7C2F237FA2ECA80A_8x6b_s917_accec02bb83a	accec02bb83adf61114762ac323641ccbd1fddecabed40d20120adf470212a8a	SUCCESS	A	A	STRICT_A	2	-76.00746000000001	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0007__7C2F237FA2ECA80A_9e6y_s917_3a58c1cab338	3a58c1cab3380635c7a9c9ac9b3af83f28a9afa675394b464b9df9af7c1c9b14	SUCCESS	A	A	STRICT_A	2	-56.70170000000001	10	10	0.8	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__7E84DB22CB439102	917	CANDIDATE_V29_GEN__C0007__7E84DB22CB439102_8x6b_s917_15f2e26e02c2	15f2e26e02c2f9c17d4a727033f96a7d502743b1554ac50bec9263cfa53e2f9e	SUCCESS	B	B	SUPPORTED_AB	1	-74.45434	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0007__7E84DB22CB439102_9e6y_s917_7d18bf4505ae	7d18bf4505aed03b6f8f27faad00d6ffc66acc3d5c620247c1e8a1ce3a8f400e	SUCCESS	A	A	STRICT_A	2	-81.6146	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__85A82EE23D8A9248	917	CANDIDATE_V29_GEN__C0007__85A82EE23D8A9248_8x6b_s917_5ddb8e41c17c	5ddb8e41c17c458cee85414beefd528da775c1bf351818228f5d83f42a7eea9b	SUCCESS	A	A	STRICT_A	2	-54.21835999999999	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0007__85A82EE23D8A9248_9e6y_s917_2a49180dacae	2a49180dacaec3eb60d5739cd0babfcd9672c2062c539afd469b0bf69b8be3b2	SUCCESS	B	B	SUPPORTED_AB	1	-75.3323	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__8DCD9C5553E5CE7B	917	CANDIDATE_V29_GEN__C0007__8DCD9C5553E5CE7B_8x6b_s917_f5a40705370f	f5a40705370f3d1b0c08f87b7e6f08ad4fd370a164a68d918d39f019bd25f617	SUCCESS	A	A	STRICT_A	2	-63.08540000000001	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0007__8DCD9C5553E5CE7B_9e6y_s917_422370e7f7db	422370e7f7db7ec407ba4d260de8cce17a2d226b8106c3a0538328e6e732fc5b	SUCCESS	B	B	SUPPORTED_AB	1	-59.38703000000001	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__951E50E70DEF13DC	917	CANDIDATE_V29_GEN__C0007__951E50E70DEF13DC_8x6b_s917_174f9259e872	174f9259e872c2b2805130664e831cc2fe445ccf2c216e5df970767869431aa9	SUCCESS	B	B	SUPPORTED_AB	1	-73.49010000000001	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__951E50E70DEF13DC_9e6y_s917_5875db2c69c2	5875db2c69c27173a04884b9e41ca1729ae05526a9d96efb3af7150ed61e2948	SUCCESS	E	B	OTHER	0	-63.59571999999999	10	10	0.6	0.9		COMPLETE_DUAL_SUCCESS	OTHER	0	
V29_GEN__C0007__9BD680B5C8E614DF	917	CANDIDATE_V29_GEN__C0007__9BD680B5C8E614DF_8x6b_s917_175393fd7f9f	175393fd7f9f85d854b0049491e63a6584805cb507906e143ddb8ce9101034e4	SUCCESS	B	B	SUPPORTED_AB	1	-69.756	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__9BD680B5C8E614DF_9e6y_s917_b4f887049649	b4f887049649cfd3228ee53ba68f1f3ea85fecddf5167e3b68eae17587a0c71e	SUCCESS	B	B	SUPPORTED_AB	1	-64.7867	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__AAF34EC1892B7970	917	CANDIDATE_V29_GEN__C0007__AAF34EC1892B7970_8x6b_s917_600675625279	6006756252797eed0786541afbf7b5a5aeb1c0a2711e82b78703bc783c5a63e0	SUCCESS	A	A	STRICT_A	2	-61.52438000000001	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0007__AAF34EC1892B7970_9e6y_s917_8af29ff67afa	8af29ff67afa8ac4dcbc600f714a8475b57b209e441568522896f39f7ac78186	SUCCESS	A	A	STRICT_A	2	-70.236	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__ADE53203440340B1	917	CANDIDATE_V29_GEN__C0007__ADE53203440340B1_8x6b_s917_6a89746e78e6	6a89746e78e65dce51f2a90d1845c91a0a05470a8494205f72897201a17d69c6	SUCCESS	A	A	STRICT_A	2	-82.51209999999999	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0007__ADE53203440340B1_9e6y_s917_d47c5e08908b	d47c5e08908b0a92d2df33a5642973b948cd325e1a4b5d87cd21f80ca8a5a9a6	SUCCESS	A	A	STRICT_A	2	-79.79159999999999	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__B5A92D2AC2408016	917	CANDIDATE_V29_GEN__C0007__B5A92D2AC2408016_8x6b_s917_ca7c0be01cc4	ca7c0be01cc4c825a110dcda7771c5c8e52c9d625f8ee7d1fe8d1ad0bb656301	SUCCESS	B	B	SUPPORTED_AB	1	-63.42798	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0007__B5A92D2AC2408016_9e6y_s917_f52655e781ea	f52655e781ea43ff72b6bbd76d24569e04aa23347243b544a0447ebfb847ee69	SUCCESS	B	B	SUPPORTED_AB	1	-57.28716	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__BA76A0513197B643	917	CANDIDATE_V29_GEN__C0007__BA76A0513197B643_8x6b_s917_6b3daf94a9f9	6b3daf94a9f9971f1bd7f7e5ec08c9ad035cd7e01d363859f6d014e93a8e0752	SUCCESS	B	B	SUPPORTED_AB	1	-85.3237	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__BA76A0513197B643_9e6y_s917_8f5a81f029ef	8f5a81f029ef81da8bc3d9a88b1d3ce56e04d20ac92d968cc26c9f4e2e3499d0	SUCCESS	B	B	SUPPORTED_AB	1	-81.19441	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__DBCAAA525200C70F	917	CANDIDATE_V29_GEN__C0007__DBCAAA525200C70F_8x6b_s917_5f035b2cba0d	5f035b2cba0d5366edd1256c89da15ab7727d7f1d48ea1c53b6a994caa3d781e	SUCCESS	A	A	STRICT_A	2	-76.28	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__DBCAAA525200C70F_9e6y_s917_621208468f72	621208468f722f110ecc98b558f4115304465ff1c968e41a815c8c9514f0ba71	SUCCESS	A	A	STRICT_A	2	-90.3045	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__DCF7B9748924F373	917	CANDIDATE_V29_GEN__C0007__DCF7B9748924F373_8x6b_s917_3c84dc53971e	3c84dc53971ef36899073ae10d930505e1cebc30bb21cfc4f37dd58cde7cf4e1	SUCCESS	A	A	STRICT_A	2	-74.68408	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0007__DCF7B9748924F373_9e6y_s917_dac4b75bf47c	dac4b75bf47c32e61ee32c6b4b1a5484ad9638ae4ac5b8205b7759826f592a1f	SUCCESS	A	A	STRICT_A	2	-86.88380000000001	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__E098EB4C0DF229F2	917	CANDIDATE_V29_GEN__C0007__E098EB4C0DF229F2_8x6b_s917_16ebc4254500	16ebc425450059178dd8d492a82d0432d90347079e80736f0f518fe718a1a7ff	SUCCESS	A	A	STRICT_A	2	-87.5667	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0007__E098EB4C0DF229F2_9e6y_s917_20c15365a4a7	20c15365a4a70f52ce1a5251087052ff8d688fc8d2daabc7b216cf1cf35ba04e	SUCCESS	A	A	STRICT_A	2	-78.06039999999999	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	STRICT_A	2	
V29_GEN__C0007__E3BD19015D63E7A1	917	CANDIDATE_V29_GEN__C0007__E3BD19015D63E7A1_8x6b_s917_37d2d4036a6d	37d2d4036a6d9f7431dd5cc83cc77ff05115d46f60b765cfdd0d0d9f9a0b84cb	SUCCESS	A	A	STRICT_A	2	-54.508400000000016	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0007__E3BD19015D63E7A1_9e6y_s917_7a47a28ad4db	7a47a28ad4db1877b8c884425639b6103bbafb75904f2e9bcaafc340e138cd0c	SUCCESS	B	B	SUPPORTED_AB	1	-70.5169	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__E453E37DB235739D	917	CANDIDATE_V29_GEN__C0007__E453E37DB235739D_8x6b_s917_b6c49df6534b	b6c49df6534b7580a9bfff85a85e87db991043ee1c1bbe2cf7d60427a5b92da9	SUCCESS	A	A	STRICT_A	2	-58.72059999999999	10	10	0.9	1.0		CANDIDATE_V29_GEN__C0007__E453E37DB235739D_9e6y_s917_ccda6615f898	ccda6615f8986084311a4995f074b4c07113b6859af5be3f76d28c399d2abe76	SUCCESS	B	B	SUPPORTED_AB	1	-72.0031	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__E46884E44B197E1F	917	CANDIDATE_V29_GEN__C0007__E46884E44B197E1F_8x6b_s917_905e98798c1c	905e98798c1c806863ace9d7ea36e0252ee7e9ce9f0a99e9de66d1845efea9b3	SUCCESS	A	A	STRICT_A	2	-78.3126	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0007__E46884E44B197E1F_9e6y_s917_5ceaea2793ab	5ceaea2793ab27d4a3ccb062e01679b1118b44c975c4caeb75a0447a7d7462ee	SUCCESS	B	B	SUPPORTED_AB	1	-80.12111999999998	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__EC7482E9671CA18F	917	CANDIDATE_V29_GEN__C0007__EC7482E9671CA18F_8x6b_s917_42d24d4dab83	42d24d4dab83eb7818340b99b5a0891cbcfc2ce75c615b9535a8d7078b01967f	SUCCESS	A	B	SUPPORTED_AB	1	-106.74120000000002	10	10	0.8	1.0		CANDIDATE_V29_GEN__C0007__EC7482E9671CA18F_9e6y_s917_72313e7ca952	72313e7ca952661d8afd09a1379fe9a8323cb21776b67b332f667f24d3449c37	SUCCESS	A	A	STRICT_A	2	-82.444	10	10	1.0	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__F299B8570E40C89B	917	CANDIDATE_V29_GEN__C0007__F299B8570E40C89B_8x6b_s917_3150e94a9b6f	3150e94a9b6f802aa3e6b8905e7a361a2b374085c430f1888c62fa3c5529d132	SUCCESS	A	B	SUPPORTED_AB	1	-94.1356	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__F299B8570E40C89B_9e6y_s917_c688c0f1a9fa	c688c0f1a9fa8faa4e4cee8112b03651179fd81f7ba0aabccd5ef54494839636	SUCCESS	A	A	STRICT_A	2	-91.6836	10	10	0.7	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__FA2A8C59EE016E2F	917	CANDIDATE_V29_GEN__C0007__FA2A8C59EE016E2F_8x6b_s917_b60167184457	b60167184457a2e5daf3d29ca91c3ededfe30ce5d07777e17c0ee22837ae9f20	SUCCESS	A	A	STRICT_A	2	-88.78394	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0007__FA2A8C59EE016E2F_9e6y_s917_b1157bbb07e0	b1157bbb07e0ca66d3da0b3beab5d73370a49e3cadefae4a091d7d9bd53360c8	SUCCESS	B	B	SUPPORTED_AB	1	-76.4048	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0007__FE8230DE77911844	917	CANDIDATE_V29_GEN__C0007__FE8230DE77911844_8x6b_s917_0b0f65a54d24	0b0f65a54d24c0bef95e9f1caa6c8b8c0efe433164772adb85b3f218f4d2ca2a	SUCCESS	B	B	SUPPORTED_AB	1	-88.03332	10	10	0.5	1.0		CANDIDATE_V29_GEN__C0007__FE8230DE77911844_9e6y_s917_3b81228c0d6a	3b81228c0d6a992de58771edf2d7617de0b2552b5a9407fffa7324ef1e9325d3	SUCCESS	B	B	SUPPORTED_AB	1	-104.9434	10	10	0.6	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0009__19258A3C9C679255	917	CANDIDATE_V29_GEN__C0009__19258A3C9C679255_8x6b_s917_5c1109f7da8a	5c1109f7da8af2df9cbf4515e8179da2acd568894d5fce48abf5655f79a26f89	SUCCESS	B	B	SUPPORTED_AB	1	-50.452389999999994	10	10	0.6	1.0		CANDIDATE_V29_GEN__C0009__19258A3C9C679255_9e6y_s917_0dcc1c85570b	0dcc1c85570b60556288506010845e38fe681eead58c2a2d40b9c6611812ea62	SUCCESS	A	A	STRICT_A	2	-65.29499999999999	10	10	0.5	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
V29_GEN__C0009__1F423ECE2FA588D7	917	CANDIDATE_V29_GEN__C0009__1F423ECE2FA588D7_8x6b_s917_5a4d65ac1b95	5a4d65ac1b954ef6569d84ec04185542fdd9363126fbc622cf06803747b7c3e8	SUCCESS	B	B	SUPPORTED_AB	1	-66.4332	10	10	0.7	1.0		CANDIDATE_V29_GEN__C0009__1F423ECE2FA588D7_9e6y_s917_8a56fa42fbbf	8a56fa42fbbf9b1eea72336934569765bf44a45a2829489f312343d99cd59e40	SUCCESS	B	B	SUPPORTED_AB	1	-63.3408	10	10	0.9	1.0		COMPLETE_DUAL_SUCCESS	SUPPORTED_AB	1	
