candidate_id	postprocess_status	scored_pose_count	baseline_blocker_geometry	baseline_affinity_proxy	consensus_blocker_like_a_count	single_baseline_recheck_count	blocker_plausible_count	binder_like_count	evidence_only_count	best_haddock_rank	best_haddock_score	evidence_boundary
PVRIG_RFAb_v2_P4_qkg_L_bb005_mpn01	success	4	0	-92.8255	0	1	3	0	0	1	-92.8255	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb005_mpn02	success	4	0	-76.9069	0	2	2	0	0	1	-76.9069	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb006_mpn00	success	4	0	-71.1179	0	2	2	0	0	1	-71.1179	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb006_mpn01	success	4	0	-70.9616	0	1	3	0	0	1	-70.9616	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb006_mpn02	success	4	0	-73.2632	0	3	1	0	0	1	-73.2632	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb007_mpn00	success	4	0	-83.1848	0	4	0	0	0	1	-83.1848	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb007_mpn01	success	4	0	-69.1706	0	3	1	0	0	1	-69.1706	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb007_mpn02	success	4	0	-102.022	0	3	1	0	0	1	-102.022	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb000_mpn00	success	4	0	-99.7746	0	0	4	0	0	1	-99.7746	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb000_mpn01	success	4	0	-69.8793	0	0	4	0	0	1	-69.8793	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb000_mpn02	success	4	0	-88.8778	0	0	3	0	1	1	-88.8778	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb000_mpn03	success	4	0	-56.4747	0	0	2	0	2	1	-56.4747	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb001_mpn00	success	4	0	-101.07	0	0	4	0	0	1	-101.07	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb001_mpn01	success	4	0	-90.9291	0	0	4	0	0	1	-90.9291	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb001_mpn02	success	4	0	-100.21	0	0	4	0	0	1	-100.21	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb001_mpn03	success	4	0	-71.3737	0	0	4	0	0	1	-71.3737	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb002_mpn00	success	4	0	-87.7846	0	0	4	0	0	1	-87.7846	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb002_mpn01	success	4	0	-81.8773	0	0	4	0	0	1	-81.8773	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb002_mpn02	success	4	0	-69.5457	0	0	4	0	0	1	-69.5457	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn00	success	4	0	-92.235	0	0	4	0	0	1	-92.235	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn01	success	4	0	-89.8043	0	0	4	0	0	1	-89.8043	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn02	success	4	0	-87.9232	0	0	4	0	0	1	-87.9232	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb003_mpn03	success	4	0	-74.13	0	0	4	0	0	1	-74.13	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn00	success	4	0	-94.2441	0	0	4	0	0	1	-94.2441	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn01	success	4	0	-86.5245	0	0	4	0	0	1	-86.5245	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn02	success	4	0	-76.1637	0	0	4	0	0	1	-76.1637	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb004_mpn03	success	4	0	-71.6468	0	0	4	0	0	1	-71.6468	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn00	success	4	0	-62.6898	0	0	4	0	0	1	-62.6898	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn01	success	4	0	-73.2161	0	3	1	0	0	1	-73.2161	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn02	success	4	0	-78.207	0	4	0	0	0	1	-78.207	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb005_mpn03	success	4	0	-83.3167	0	0	4	0	0	1	-83.3167	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn00	success	4	0	-80.7566	0	0	2	0	2	1	-80.7566	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn01	success	4	0	-71.9169	0	0	4	0	0	1	-71.9169	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb006_mpn02	success	4	0	-71.8126	0	0	4	0	0	1	-71.8126	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn00	success	4	0	-62.8513	0	0	4	0	0	1	-62.8513	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn01	success	4	0	-89.0751	0	0	4	0	0	1	-89.0751	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_S_bb007_mpn02	success	4	0	-90.9094	0	0	4	0	0	1	-90.9094	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn00	success	4	0.5	-95.5963	2	2	0	0	0	1	-95.5963	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn01	success	4	0	-87.9963	0	3	1	0	0	1	-87.9963	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn02	success	4	0	-76.0076	0	0	4	0	0	1	-76.0076	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb000_mpn03	success	4	0	-93.8852	0	1	3	0	0	1	-93.8852	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn00	success	4	0	-69.7775	0	2	2	0	0	1	-69.7775	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn01	success	4	0	-86.1211	0	4	0	0	0	1	-86.1211	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn02	success	4	0	-80.8185	0	2	2	0	0	1	-80.8185	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb001_mpn03	success	4	0	-80.2413	0	2	2	0	0	1	-80.2413	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn00	success	4	0	-77.1794	0	3	1	0	0	1	-77.1794	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn01	success	4	0	-77.055	0	1	3	0	0	1	-77.055	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn02	success	4	0.25	-75.8842	1	2	1	0	0	1	-75.8842	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb002_mpn03	success	4	0	-74.972	0	3	1	0	0	1	-74.972	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn00	success	4	0.25	-80.4593	1	2	1	0	0	1	-80.4593	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn01	success	4	0	-76.9739	0	4	0	0	0	1	-76.9739	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn02	success	4	0	-71.9416	0	3	1	0	0	1	-71.9416	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb003_mpn03	success	4	0	-85.4566	0	3	1	0	0	1	-85.4566	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn00	success	4	0	-77.9535	0	0	4	0	0	1	-77.9535	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn01	success	4	0	-70.4021	0	2	1	0	1	1	-70.4021	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn02	success	4	0	-60.2468	0	1	3	0	0	1	-60.2468	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb004_mpn03	success	4	0	-71.0015	0	0	4	0	0	1	-71.0015	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn00	success	4	0	-79.075	0	2	2	0	0	1	-79.075	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn01	success	4	0	-75.1777	0	4	0	0	0	1	-75.1777	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb005_mpn02	success	4	0	-70.6491	0	4	0	0	0	1	-70.6491	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb006_mpn00	success	4	0	-68.5118	0	3	1	0	0	1	-68.5118	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb006_mpn01	success	4	0	-83.2724	0	3	1	0	0	1	-83.2724	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb006_mpn02	success	4	0	-76.3499	0	2	2	0	0	1	-76.3499	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb007_mpn00	success	4	0	-83.7075	0	3	1	0	0	1	-83.7075	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb007_mpn01	success	4	0	-103.905	0	0	4	0	0	1	-103.905	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_L_bb007_mpn02	success	4	0	-76.9253	0	2	2	0	0	1	-76.9253	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb000_mpn00	success	4	0	-109.054	0	0	2	0	2	1	-109.054	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb000_mpn01	success	4	0	-61.6388	0	0	0	0	4	1	-61.6388	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb000_mpn02	success	4	0	-80.8662	0	0	0	0	4	1	-80.8662	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb000_mpn03	success	4	0	-72.285	0	0	0	0	4	1	-72.285	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb001_mpn00	success	4	0	-73.7092	0	0	3	0	1	1	-73.7092	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb001_mpn01	success	4	0	-94.6955	0	0	4	0	0	1	-94.6955	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb001_mpn02	success	4	0	-77.1933	0	0	4	0	0	1	-77.1933	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb001_mpn03	success	4	0	-70.0894	0	0	1	0	3	1	-70.0894	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb002_mpn00	success	4	0	-78.1061	0	0	4	0	0	1	-78.1061	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb002_mpn01	success	4	0	-83.8843	0	0	4	0	0	1	-83.8843	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb002_mpn02	success	4	0	-81.4242	0	0	3	0	1	1	-81.4242	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb003_mpn00	success	4	0	-59.0898	0	0	4	0	0	1	-59.0898	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb003_mpn01	success	4	0	-87.4626	0	0	4	0	0	1	-87.4626	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb003_mpn02	success	4	0	-70.2414	0	0	4	0	0	1	-70.2414	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb003_mpn03	success	4	0	-73.9687	0	0	4	0	0	1	-73.9687	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb004_mpn00	success	4	0	-74.2496	0	0	3	0	1	1	-74.2496	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb004_mpn01	success	4	0	-72.1852	0	0	4	0	0	1	-72.1852	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb004_mpn02	success	4	0	-82.1409	0	0	4	0	0	1	-82.1409	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb004_mpn03	success	4	0	-94.8339	0	0	4	0	0	1	-94.8339	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb005_mpn00	success	4	0	-74.5247	0	1	3	0	0	1	-74.5247	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb005_mpn01	success	4	0	-84.9755	0	1	3	0	0	1	-84.9755	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb005_mpn02	success	4	0	-61.5078	0	3	1	0	0	1	-61.5078	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb005_mpn03	success	4	0	-71.7886	0	3	1	0	0	1	-71.7886	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb006_mpn00	success	4	0	-87.1289	0	0	4	0	0	1	-87.1289	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb006_mpn01	success	4	0	-62.8747	0	0	4	0	0	1	-62.8747	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb006_mpn02	success	4	0	-85.3215	0	0	1	0	3	1	-85.3215	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb006_mpn03	success	4	0	-81.5043	0	0	4	0	0	1	-81.5043	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb007_mpn01	success	4	0	-90.3412	0	0	4	0	0	1	-90.3412	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qrg_S_bb007_mpn02	success	4	0	-83.4874	0	0	4	0	0	1	-83.4874	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb000_mpn00	success	4	0	-84.4292	0	0	4	0	0	1	-84.4292	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb000_mpn01	success	4	0	-85.9048	0	1	3	0	0	1	-85.9048	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb000_mpn02	success	4	0	-99.2084	0	1	3	0	0	1	-99.2084	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb000_mpn03	success	4	0	-89.765	0	0	4	0	0	1	-89.765	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb001_mpn00	success	4	0	-74.3277	0	3	1	0	0	1	-74.3277	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb001_mpn01	success	4	0.25	-66.2051	1	2	1	0	0	1	-66.2051	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb001_mpn02	success	4	0	-85.1863	0	1	3	0	0	1	-85.1863	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb001_mpn03	success	4	0	-71.013	0	3	1	0	0	1	-71.013	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb002_mpn00	success	4	0	-89.8003	0	0	4	0	0	1	-89.8003	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb002_mpn01	success	4	0	-82.9504	0	0	4	0	0	1	-82.9504	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb002_mpn02	success	4	0	-75.2503	0	1	3	0	0	1	-75.2503	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb002_mpn03	success	4	0	-72.2576	0	2	2	0	0	1	-72.2576	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb003_mpn00	success	4	0	-66.5092	0	4	0	0	0	1	-66.5092	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb003_mpn01	success	4	0	-74.0972	0	4	0	0	0	1	-74.0972	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb003_mpn02	success	4	0.25	-79.8096	1	0	3	0	0	1	-79.8096	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb003_mpn03	success	4	0	-86.2883	0	4	0	0	0	1	-86.2883	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb004_mpn00	success	4	0	-70.1143	0	2	2	0	0	1	-70.1143	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb004_mpn01	success	4	0	-86.775	0	4	0	0	0	1	-86.775	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb004_mpn02	success	4	0	-95.3534	0	3	1	0	0	1	-95.3534	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb004_mpn03	success	4	0	-79.2819	0	1	3	0	0	1	-79.2819	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn00	success	4	0	-109.591	0	4	0	0	0	1	-109.591	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn01	success	4	0	-78.3872	0	4	0	0	0	1	-78.3872	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn00	success	4	0	-99.8717	0	4	0	0	0	1	-99.8717	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn01	success	4	0	-93.719	0	4	0	0	0	1	-93.719	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn02	success	4	0	-86.3417	0	0	4	0	0	1	-86.3417	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn03	success	4	0	-97.1994	0	4	0	0	0	1	-97.1994	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn00	success	4	0	-91.1761	0	3	1	0	0	1	-91.1761	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn01	success	4	0	-74.1766	0	4	0	0	0	1	-74.1766	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn02	success	4	0	-73.1811	0	3	1	0	0	1	-73.1811	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn00	success	4	0	-56.9433	0	0	0	0	4	1	-56.9433	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn01	success	4	0	-82.9576	0	0	3	0	1	1	-82.9576	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn02	success	4	0	-87.6679	0	0	2	0	2	1	-87.6679	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn03	success	4	0	-78.9606	0	0	3	0	1	1	-78.9606	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn00	success	4	0	-71.1292	0	0	4	0	0	1	-71.1292	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn01	success	4	0	-75.3088	0	0	3	0	1	1	-75.3088	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn02	success	4	0	-94.8914	0	0	2	0	2	1	-94.8914	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn03	success	4	0	-86.2372	0	0	4	0	0	1	-86.2372	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb002_mpn00	success	4	0	-67.4285	0	0	4	0	0	1	-67.4285	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb002_mpn01	success	4	0	-68.7623	0	0	4	0	0	1	-68.7623	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb002_mpn03	success	4	0	-61.4033	0	0	4	0	0	1	-61.4033	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb003_mpn01	success	4	0	-75.8753	0	0	4	0	0	1	-75.8753	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb003_mpn02	success	4	0	-50.0099	0	0	3	0	1	1	-50.0099	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb003_mpn03	success	4	0	-78.4056	0	0	4	0	0	1	-78.4056	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb004_mpn00	success	4	0	-84.231	0	0	4	0	0	1	-84.231	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb004_mpn01	success	4	0	-93.3778	0	0	4	0	0	1	-93.3778	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb004_mpn02	success	4	0	-77.3708	0	0	4	0	0	1	-77.3708	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb004_mpn03	success	4	0	-78.5292	0	0	4	0	0	1	-78.5292	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb005_mpn00	success	4	0	-77.6419	0	2	2	0	0	1	-77.6419	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb005_mpn01	success	4	0	-101.14	0	0	4	0	0	1	-101.14	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb005_mpn02	success	4	0	-84.0304	0	2	2	0	0	1	-84.0304	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb005_mpn03	success	4	0	-88.2041	0	4	0	0	0	1	-88.2041	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P5_ekg_S_bb006_mpn00	success	4	0	-54.4212	0	0	3	0	1	1	-54.4212	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
