candidate_id	sequence_sha256	arm_id	backbone_group_id	sequence_group_id	known_positive	known_positive_ids	split	binder_axis_status	binder_label	pose_quality_status	pose_quality_haddock_score	affinity_proxy_status	affinity_proxy_score	blocker_geometry_status	blocker_geometry_score	rf2_recovery_status	rf2_recovery_rmsd	rf2_plddt	monomer_qc_status	monomer_qc_score	docking_status	selected_model_path	training_eligible
PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn00	818ec9a2f13de1b3a6b696ce48f239ecf1523a3f2b83e4aabf578a017e5d7237	P1_ekg_S	P1_ekg_S_bb004	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-86.9048	present	-86.9048	present	0.0	present	6.96	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn00/run_PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn01	5b81b5af44ddfcbd1741f3e255b89763f0b011d2a9509df5180a5e99626c6953	P1_ekg_S	P1_ekg_S_bb004	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-85.7865	present	-85.7865	present	0.0	present	8.32	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn01/run_PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn02	748fe8cd21e0a7edecdb1e31f5c6dfa613b5a0dfc9c2beea06b79199efcfa658	P1_ekg_S	P1_ekg_S_bb004	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-84.2767	present	-84.2767	present	0.0	present	32.69	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn02/run_PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn03	a1cc096cec466721a726462aaf76195128c0b9f0a300095878f7cd9036aac6bc	P1_ekg_S	P1_ekg_S_bb004	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-80.3521	present	-80.3521	present	0.0	present	13.26	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn03/run_PVRIG_RFAb_v2_P1_ekg_S_bb004_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn00	30ff3f9f65de257982e27937186e3759c9e2572c90947339ace6a01ab09bfc9c	P1_ekg_S	P1_ekg_S_bb005	cdr3fam_a80d7a9d9427fbb7	false		validation	deferred	unknown	present	-68.3731	present	-68.3731	present	0.0	present	7.84	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn00/run_PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn01	b66fa2a7a366b9940ee91862aefeb0246e1f13dc16eaa899916fc6975771c50c	P1_ekg_S	P1_ekg_S_bb005	cdr3fam_a80d7a9d9427fbb7	false		validation	deferred	unknown	present	-75.4276	present	-75.4276	present	0.0	present	7.81	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn01/run_PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn02	af255f6c84ac3872bc25498faf07f535a063c5a8c329f75acb04b919d3963495	P1_ekg_S	P1_ekg_S_bb005	cdr3fam_a80d7a9d9427fbb7	false		validation	deferred	unknown	present	-77.4071	present	-77.4071	present	0.0	present	2.83	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn02/run_PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn03	e17f710705e4074625c822fb097f46997f5398018e9d53353e734966071cb2cf	P1_ekg_S	P1_ekg_S_bb005	cdr3fam_a80d7a9d9427fbb7	false		validation	deferred	unknown	present	-97.9569	present	-97.9569	present	0.0	present	20.84	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn03/run_PVRIG_RFAb_v2_P1_ekg_S_bb005_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb006_mpn00	dd5e1b67042619e1a710a18d393794b06eb1c1fee8e8ff06838dfa04442c628e	P1_ekg_S	P1_ekg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-87.418	present	-87.418	present	0.0	present	4.45	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb006_mpn00/run_PVRIG_RFAb_v2_P1_ekg_S_bb006_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb006_mpn01	151922156070053eb17c6683ac285c6cae692d4c9d6a6603da9e9fd3f97e4c84	P1_ekg_S	P1_ekg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-55.6203	present	-55.6203	present	0.0	present	47.85	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb006_mpn01/run_PVRIG_RFAb_v2_P1_ekg_S_bb006_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb006_mpn02	59fdb40e84e8a2e1f45c7fc4501b42aa7f02f85a73d808f263f10d690bd27b65	P1_ekg_S	P1_ekg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-67.2974	present	-67.2974	present	0.0	present	47.88	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb006_mpn02/run_PVRIG_RFAb_v2_P1_ekg_S_bb006_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn00	9814e5cc6bb57b857166e7a8315bf746120ce73f64ec86444e138d81939ce109	P1_ekg_S	P1_ekg_S_bb007	cdr3fam_e8a153d548d1244c	false		validation	deferred	unknown	present	-53.2674	present	-53.2674	present	0.0	present	4.12	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn00/run_PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn01	d36ee1ffa34b1c785e4f5c1a937782c3bda32ed25cf7988a0629aae0340fba21	P1_ekg_S	P1_ekg_S_bb007	cdr3fam_91b61f90545928b4	false		validation	deferred	unknown	present	-94.2975	present	-94.2975	present	0.0	present	49.04	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn01/run_PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn02	dc4a0e686b5a67234bd314cc516efaae463e59ec85c775d71b383bc2bbb5868d	P1_ekg_S	P1_ekg_S_bb007	cdr3fam_044474e063ad6d50	false		validation	deferred	unknown	present	-68.6165	present	-68.6165	present	0.0	present	43.65	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn02/run_PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn03	253bc2921bdf697c8f110a372025965f16ee854c0be13b7e56a620dc2b3b2b5f	P1_ekg_S	P1_ekg_S_bb007	cdr3fam_4f66adcd7d72f850	false		validation	deferred	unknown	present	-53.5318	present	-53.5318	present	0.0	present	37.66	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn03/run_PVRIG_RFAb_v2_P1_ekg_S_bb007_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn00	01c6d762f5e418e91428a568ecd3e66c0b58ec883f56d096668a44115b1c9d96	P1_qkg_L	P1_qkg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-72.4036	present	-72.4036	present	0.0	present	4.46	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn00/run_PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn01	f1c2f9dc98cca17228c0461657c37a45bd0fe73516a347805c9f051b789ac1fe	P1_qkg_L	P1_qkg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-80.0213	present	-80.0213	present	0.0	present	6.85	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn01/run_PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn02	63c303e94fd8d640770576b84c9503cd3ec8143f93419ad8fa85169db59fe81c	P1_qkg_L	P1_qkg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-87.7609	present	-87.7609	present	0.0	present	8.15	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn02/run_PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn03	0773a6668c002750ea06fc8079c0801788310632a15ea3af66bc25153e83a743	P1_qkg_L	P1_qkg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-72.397	present	-72.397	present	0.0	present	7.09	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn03/run_PVRIG_RFAb_v2_P1_qkg_L_bb000_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn00	0c366280e3a3239c18b700c21224baf99f02334bbc06f880807c5c368e2d39dd	P1_qkg_L	P1_qkg_L_bb001	cdr3fam_6fbf6dd84aa9a641	false		train	deferred	unknown	present	-101.364	present	-101.364	present	0.0	present	19.38	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn00/run_PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn01	5333c9e606eb347d26229d7bc77be80869c77132fa7dc2c8be69b16dcec24716	P1_qkg_L	P1_qkg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-64.4069	present	-64.4069	present	0.0	present	37.33	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn01/run_PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn02	49bcddd8d599a7630a50f4c0b8bf36cfff2695266f5cf10c7aa223342d9e443f	P1_qkg_L	P1_qkg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-75.923	present	-75.923	present	0.0	present	15.33	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn02/run_PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn03	acef81bdccf55d35180584a602b41010684c4e719efa0df3cd7f58c1ef1438e5	P1_qkg_L	P1_qkg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-67.3115	present	-67.3115	present	0.0	present	39.23	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P1_qkg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn00	f959e5a643355659ec8a650394adc9086440f9335897dfb1695c1adbd6db5e5f	P1_qkg_L	P1_qkg_L_bb002	cdr3fam_774813cc5335bb61	false		train	deferred	unknown	present	-72.3493	present	-72.3493	present	0.0	present	11.89	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn01	5ac1b89eb476b3da187630a53194a1bcd5dc1ca834a538c3f8e04bf635f715b5	P1_qkg_L	P1_qkg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-87.4675	present	-87.4675	present	0.0	present	10.27	0.92	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn02	6c86c5ccff5dfd8a33f66283fb891c1f5453b25a778d58bda8365bb07170c5e0	P1_qkg_L	P1_qkg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-85.6827	present	-85.6827	present	0.0	present	6.43	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn03	77cfb9849c07863deff896496b0a9979ed22463a61ef0e08ceca5afd800b36f7	P1_qkg_L	P1_qkg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-68.0564	present	-68.0564	present	0.0	present	9.05	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P1_qkg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn00	8c169eed8bc40cb605e4223a5f89cfeb75f4ac2e65b1156a0fc800eca4afd371	P1_qkg_L	P1_qkg_L_bb003	cdr3fam_46fd6a273c482d41	false		train	deferred	unknown	present	-61.2299	present	-61.2299	present	0.0	present	9.33	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn01	8222aeac503e81dcb5222c173cada51c5594d417f2f6dc8e60116091d98ed0f1	P1_qkg_L	P1_qkg_L_bb003	cdr3fam_46fd6a273c482d41	false		train	deferred	unknown	present	-55.606	present	-55.606	present	0.0	present	7.17	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn01/run_PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn02	d052c0b07fdabd66071b9c5370c6e053c6a966168af6503ee36d81c7fa3801ea	P1_qkg_L	P1_qkg_L_bb003	cdr3fam_c8fb9660acaf2f5f	false		train	deferred	unknown	present	-79.2104	present	-79.2104	present	0.0	present	20.93	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn02/run_PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn03	1b6a4cb3b09463dbd8a795041e0a688b98ac8406e7219de067d5c12fc5b3b03e	P1_qkg_L	P1_qkg_L_bb003	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-85.1185	present	-85.1185	present	0.0	present	20.51	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn03/run_PVRIG_RFAb_v2_P1_qkg_L_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn00	fa8ae4ab478bba105c7591b24b17892a5ecdfaf959547a6592e427bca76aba97	P1_qkg_L	P1_qkg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-78.9585	present	-78.9585	present	0.0	present	7.68	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn00/run_PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn01	0745dce56f3b2c2f3b523a89b152fd5f1518759fba92c767bc3e554b887c58cc	P1_qkg_L	P1_qkg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-83.9872	present	-83.9872	present	0.0	present	3.53	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn01/run_PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn02	d9c98b12dfd669c446a7793601e205a7f8e42293ab689724e20c6a69075bcf4b	P1_qkg_L	P1_qkg_L_bb004	cdr3fam_5bf78d2d6f74ea86	false		train	deferred	unknown	present	-77.2855	present	-77.2855	present	0.0	present	4.06	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn02/run_PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn03	1ae27c706b20b8c9eb460f7ebaebbdb75aca066668c09d6aaddd548736b5bd75	P1_qkg_L	P1_qkg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-96.1531	present	-96.1531	present	0.0	present	2.59	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn03/run_PVRIG_RFAb_v2_P1_qkg_L_bb004_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb005_mpn00	197c4fbd91e1409358eb4e50445808e52f85d5e5baa967956a943cf32d255bf0	P1_qkg_L	P1_qkg_L_bb005	cdr3fam_8fcd47617420de40	false		train	deferred	unknown	present	-59.0415	present	-59.0415	present	0.0	present	21.45	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb005_mpn00/run_PVRIG_RFAb_v2_P1_qkg_L_bb005_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb005_mpn01	6aba90695a58df05e03452dc4abb415ba1103c9162d1b5f6946c42617c927989	P1_qkg_L	P1_qkg_L_bb005	cdr3fam_8fcd47617420de40	false		train	deferred	unknown	present	-66.6211	present	-66.6211	present	0.0	present	5.42	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb005_mpn01/run_PVRIG_RFAb_v2_P1_qkg_L_bb005_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb005_mpn02	12b29a50978f2b162e40ffc755c240a6374dc693788b50d8d55544502400e481	P1_qkg_L	P1_qkg_L_bb005	cdr3fam_8fcd47617420de40	false		train	deferred	unknown	present	-66.4575	present	-66.4575	present	0.0	present	6.99	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb005_mpn02/run_PVRIG_RFAb_v2_P1_qkg_L_bb005_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb006_mpn00	01fbb1bfb975b277f58f8b56f1e1313f790042b7b7be68def2f20e05803c4511	P1_qkg_L	P1_qkg_L_bb006	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-70.9178	present	-70.9178	present	0.0	present	16.68	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb006_mpn00/run_PVRIG_RFAb_v2_P1_qkg_L_bb006_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb006_mpn01	36ac815da853592cdd93b634346b76307280d80900801e2df5435c1bcc930de8	P1_qkg_L	P1_qkg_L_bb006	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-70.0391	present	-70.0391	present	0.0	present	22.64	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb006_mpn01/run_PVRIG_RFAb_v2_P1_qkg_L_bb006_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb006_mpn02	7a14785f90869040f486664582551402da999b29b7b68f6130d386aa47245a0e	P1_qkg_L	P1_qkg_L_bb006	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-89.4285	present	-89.4285	present	0.0	present	22.96	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb006_mpn02/run_PVRIG_RFAb_v2_P1_qkg_L_bb006_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb007_mpn00	2aca8a0f821154731743b3c068f6cc18f1390a7bb712f027f079fc88bf5bd1da	P1_qkg_L	P1_qkg_L_bb007	cdr3fam_0b2fc47f9a851170	false		train	deferred	unknown	present	-90.7168	present	-90.7168	present	0.0	present	5.89	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb007_mpn00/run_PVRIG_RFAb_v2_P1_qkg_L_bb007_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P1_qkg_L_bb007_mpn01	e57f8c9fa96484fad76382da20e92f740be1d6931772c18914b50d4fb34f1a7a	P1_qkg_L	P1_qkg_L_bb007	cdr3fam_0b2fc47f9a851170	false		train	deferred	unknown	present	-80.6622	present	-80.6622	present	0.0	present	5.47	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P1_qkg_L_bb007_mpn01/run_PVRIG_RFAb_v2_P1_qkg_L_bb007_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
